SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,26:32.6,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-60
1,DC:A6:32:33:AC:6C,26:33.2,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-60
2,DC:A6:32:33:AC:6C,26:34.1,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-62
3,DC:A6:32:33:AC:6C,26:35.0,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-60
4,DC:A6:32:33:AC:6C,26:36.0,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
5,DC:A6:32:33:AC:6C,26:37.0,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
6,DC:A6:32:33:AC:6C,26:38.1,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
7,DC:A6:32:33:AC:6C,26:39.0,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-62
8,DC:A6:32:33:AC:6C,26:40.4,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-62
9,DC:A6:32:33:AC:6C,26:41.2,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
10,DC:A6:32:33:AC:6C,26:42.2,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-60
11,DC:A6:32:33:AC:6C,26:43.1,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-62
12,DC:A6:32:33:AC:6C,26:44.0,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
13,DC:A6:32:33:AC:6C,26:45.1,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-59
14,DC:A6:32:33:AC:6C,26:46.6,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-62
15,DC:A6:32:33:AC:6C,26:47.0,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
16,DC:A6:32:33:AC:6C,26:48.3,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-60
17,DC:A6:32:33:AC:6C,26:49.1,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
18,DC:A6:32:33:AC:6C,26:50.1,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-60
19,DC:A6:32:33:AC:6C,26:51.0,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
20,DC:A6:32:33:AC:6C,26:52.6,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
21,DC:A6:32:33:AC:6C,26:53.4,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-60
22,DC:A6:32:33:AC:6C,26:54.1,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
23,DC:A6:32:33:AC:6C,26:55.1,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-60
24,DC:A6:32:33:AC:6C,26:56.4,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-60
25,DC:A6:32:33:AC:6C,26:57.0,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
26,DC:A6:32:33:AC:6C,26:58.3,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
27,DC:A6:32:33:AC:6C,26:59.1,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-60
28,DC:A6:32:33:AC:6C,27:00.2,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-62
29,DC:A6:32:33:AC:6C,27:01.3,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-61
30,DC:A6:32:33:AC:6C,27:02.2,5d3f64b2-bb18-11ea-82cb-dca63233ac6b,1,1,4,-62
,,,,,,,
