SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-06-30 17:23:11.154241,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
1,DC:A6:32:33:AC:6C,2020-06-30 17:23:12.196466,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-62
2,DC:A6:32:33:AC:6C,2020-06-30 17:23:13.380089,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
3,DC:A6:32:33:AC:6C,2020-06-30 17:23:14.151992,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-62
4,DC:A6:32:33:AC:6C,2020-06-30 17:23:15.573205,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-60
5,DC:A6:32:33:AC:6C,2020-06-30 17:23:16.095720,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-62
6,DC:A6:32:33:AC:6C,2020-06-30 17:23:18.100173,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-62
7,DC:A6:32:33:AC:6C,2020-06-30 17:23:19.060755,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-59
8,DC:A6:32:33:AC:6C,2020-06-30 17:23:20.337644,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
9,DC:A6:32:33:AC:6C,2020-06-30 17:23:21.127631,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-60
10,DC:A6:32:33:AC:6C,2020-06-30 17:23:22.047733,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-60
11,DC:A6:32:33:AC:6C,2020-06-30 17:23:23.145119,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
12,DC:A6:32:33:AC:6C,2020-06-30 17:23:24.576413,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
13,DC:A6:32:33:AC:6C,2020-06-30 17:23:25.060670,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-60
14,DC:A6:32:33:AC:6C,2020-06-30 17:23:26.223281,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
15,DC:A6:32:33:AC:6C,2020-06-30 17:23:27.086398,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-60
16,DC:A6:32:33:AC:6C,2020-06-30 17:23:28.023902,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
17,DC:A6:32:33:AC:6C,2020-06-30 17:23:30.029012,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
18,DC:A6:32:33:AC:6C,2020-06-30 17:23:32.033960,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
19,DC:A6:32:33:AC:6C,2020-06-30 17:23:33.140854,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
20,DC:A6:32:33:AC:6C,2020-06-30 17:23:34.206508,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-62
21,DC:A6:32:33:AC:6C,2020-06-30 17:23:35.308962,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
22,DC:A6:32:33:AC:6C,2020-06-30 17:23:37.314004,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
23,DC:A6:32:33:AC:6C,2020-06-30 17:23:38.032652,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-60
24,DC:A6:32:33:AC:6C,2020-06-30 17:23:39.097767,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
25,DC:A6:32:33:AC:6C,2020-06-30 17:23:40.006433,e3a50666-bb17-11ea-81fc-dca63233ac6b,1,1,3,-61
