SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-01 16:33:42.941449,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-31
1,DC:A6:32:33:AC:6C,2020-07-01 16:33:43.035702,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
2,DC:A6:32:33:AC:6C,2020-07-01 16:33:44.582900,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-29
3,DC:A6:32:33:AC:6C,2020-07-01 16:33:45.115255,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
4,DC:A6:32:33:AC:6C,2020-07-01 16:33:46.282724,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-31
5,DC:A6:32:33:AC:6C,2020-07-01 16:33:47.011467,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
6,DC:A6:32:33:AC:6C,2020-07-01 16:33:48.057114,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
7,DC:A6:32:33:AC:6C,2020-07-01 16:33:49.210853,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
8,DC:A6:32:33:AC:6C,2020-07-01 16:33:50.008862,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
9,DC:A6:32:33:AC:6C,2020-07-01 16:33:51.203828,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-25
10,DC:A6:32:33:AC:6C,2020-07-01 16:33:52.417589,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-31
11,DC:A6:32:33:AC:6C,2020-07-01 16:33:53.041303,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
12,DC:A6:32:33:AC:6C,2020-07-01 16:33:54.130196,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-25
13,DC:A6:32:33:AC:6C,2020-07-01 16:33:55.382559,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-21
14,DC:A6:32:33:AC:6C,2020-07-01 16:33:56.273700,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-21
15,DC:A6:32:33:AC:6C,2020-07-01 16:33:57.346245,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-29
16,DC:A6:32:33:AC:6C,2020-07-01 16:33:59.236265,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-31
17,DC:A6:32:33:AC:6C,2020-07-01 16:34:00.696565,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
18,DC:A6:32:33:AC:6C,2020-07-01 16:34:01.046611,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
19,DC:A6:32:33:AC:6C,2020-07-01 16:34:02.323392,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
20,DC:A6:32:33:AC:6C,2020-07-01 16:34:03.172177,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
21,DC:A6:32:33:AC:6C,2020-07-01 16:34:04.080896,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
22,DC:A6:32:33:AC:6C,2020-07-01 16:34:05.061607,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
23,DC:A6:32:33:AC:6C,2020-07-01 16:34:06.370795,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-25
24,DC:A6:32:33:AC:6C,2020-07-01 16:34:07.263136,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
25,DC:A6:32:33:AC:6C,2020-07-01 16:34:08.208824,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
26,DC:A6:32:33:AC:6C,2020-07-01 16:34:09.134411,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-31
27,DC:A6:32:33:AC:6C,2020-07-01 16:34:10.431851,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
28,DC:A6:32:33:AC:6C,2020-07-01 16:34:11.104237,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
29,DC:A6:32:33:AC:6C,2020-07-01 16:34:12.240547,260ac92e-bbda-11ea-9d54-dca63233ac6b,1,1,1,-28
