SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-09 22:37:02.267055,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-68
1,DC:A6:32:33:AC:6C,2020-07-09 22:37:03.031227,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-69
2,DC:A6:32:33:AC:6C,2020-07-09 22:37:04.161195,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-68
3,DC:A6:32:33:AC:6C,2020-07-09 22:37:05.142466,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-70
4,DC:A6:32:33:AC:6C,2020-07-09 22:37:06.087544,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
5,DC:A6:32:33:AC:6C,2020-07-09 22:37:07.057611,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-68
6,DC:A6:32:33:AC:6C,2020-07-09 22:37:08.035140,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-70
7,DC:A6:32:33:AC:6C,2020-07-09 22:37:09.071358,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
8,DC:A6:32:33:AC:6C,2020-07-09 22:37:10.780199,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
9,DC:A6:32:33:AC:6C,2020-07-09 22:37:11.037633,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
10,DC:A6:32:33:AC:6C,2020-07-09 22:37:12.709069,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-70
11,DC:A6:32:33:AC:6C,2020-07-09 22:37:13.067774,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-68
12,DC:A6:32:33:AC:6C,2020-07-09 22:37:14.917933,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
13,DC:A6:32:33:AC:6C,2020-07-09 22:37:15.009009,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-70
14,DC:A6:32:33:AC:6C,2020-07-09 22:37:16.015469,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
15,DC:A6:32:33:AC:6C,2020-07-09 22:37:17.108084,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-68
16,DC:A6:32:33:AC:6C,2020-07-09 22:37:18.018132,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-68
17,DC:A6:32:33:AC:6C,2020-07-09 22:37:19.562989,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
18,DC:A6:32:33:AC:6C,2020-07-09 22:37:20.012630,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
19,DC:A6:32:33:AC:6C,2020-07-09 22:37:21.050494,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
20,DC:A6:32:33:AC:6C,2020-07-09 22:37:22.281357,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-68
21,DC:A6:32:33:AC:6C,2020-07-09 22:37:23.048165,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-71
22,DC:A6:32:33:AC:6C,2020-07-09 22:37:24.047498,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-70
23,DC:A6:32:33:AC:6C,2020-07-09 22:37:25.048130,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-70
24,DC:A6:32:33:AC:6C,2020-07-09 22:37:26.085033,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-70
25,DC:A6:32:33:AC:6C,2020-07-09 22:37:27.003237,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-69
26,DC:A6:32:33:AC:6C,2020-07-09 22:37:28.650159,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-70
27,DC:A6:32:33:AC:6C,2020-07-09 22:37:29.149504,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
28,DC:A6:32:33:AC:6C,2020-07-09 22:37:30.181992,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-68
29,DC:A6:32:33:AC:6C,2020-07-09 22:37:31.038266,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
30,DC:A6:32:33:AC:6C,2020-07-09 22:37:32.143106,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-68
31,DC:A6:32:33:AC:6C,2020-07-09 22:37:33.128432,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-70
32,DC:A6:32:33:AC:6C,2020-07-09 22:37:34.137126,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
33,DC:A6:32:33:AC:6C,2020-07-09 22:37:35.472202,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
34,DC:A6:32:33:AC:6C,2020-07-09 22:37:36.132188,3a83b5d2-c256-11ea-aea7-dca63233ac6b,1,1,1,-67
