SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-02 18:46:58.720033,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
1,DC:A6:32:33:AC:6C,2020-07-02 18:46:59.017767,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
2,DC:A6:32:33:AC:6C,2020-07-02 18:47:00.748649,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
3,DC:A6:32:33:AC:6C,2020-07-02 18:47:01.005648,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
4,DC:A6:32:33:AC:6C,2020-07-02 18:47:02.068183,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
5,DC:A6:32:33:AC:6C,2020-07-02 18:47:03.765449,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-67
6,DC:A6:32:33:AC:6C,2020-07-02 18:47:04.060571,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
7,DC:A6:32:33:AC:6C,2020-07-02 18:47:05.010433,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
8,DC:A6:32:33:AC:6C,2020-07-02 18:47:06.391804,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-68
9,DC:A6:32:33:AC:6C,2020-07-02 18:47:07.222457,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
10,DC:A6:32:33:AC:6C,2020-07-02 18:47:08.320544,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
11,DC:A6:32:33:AC:6C,2020-07-02 18:47:09.133731,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
12,DC:A6:32:33:AC:6C,2020-07-02 18:47:10.106861,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
13,DC:A6:32:33:AC:6C,2020-07-02 18:47:11.050626,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-69
14,DC:A6:32:33:AC:6C,2020-07-02 18:47:12.179399,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-67
15,DC:A6:32:33:AC:6C,2020-07-02 18:47:13.123040,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
16,DC:A6:32:33:AC:6C,2020-07-02 18:47:14.099298,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
17,DC:A6:32:33:AC:6C,2020-07-02 18:47:15.077732,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
18,DC:A6:32:33:AC:6C,2020-07-02 18:47:16.018728,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-67
19,DC:A6:32:33:AC:6C,2020-07-02 18:47:17.779452,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
20,DC:A6:32:33:AC:6C,2020-07-02 18:47:18.004303,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
21,DC:A6:32:33:AC:6C,2020-07-02 18:47:19.041847,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-77
22,DC:A6:32:33:AC:6C,2020-07-02 18:47:20.015593,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
23,DC:A6:32:33:AC:6C,2020-07-02 18:47:21.109370,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-68
24,DC:A6:32:33:AC:6C,2020-07-02 18:47:22.026959,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
25,DC:A6:32:33:AC:6C,2020-07-02 18:47:23.026988,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-68
26,DC:A6:32:33:AC:6C,2020-07-02 18:47:24.250697,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-68
27,DC:A6:32:33:AC:6C,2020-07-02 18:47:25.020633,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
28,DC:A6:32:33:AC:6C,2020-07-02 18:47:26.312785,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
29,DC:A6:32:33:AC:6C,2020-07-02 18:47:28.318246,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
30,DC:A6:32:33:AC:6C,2020-07-02 18:47:29.382595,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-69
31,DC:A6:32:33:AC:6C,2020-07-02 18:47:30.061906,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-69
32,DC:A6:32:33:AC:6C,2020-07-02 18:47:31.502940,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-70
33,DC:A6:32:33:AC:6C,2020-07-02 18:47:32.327019,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-68
34,DC:A6:32:33:AC:6C,2020-07-02 18:47:34.009978,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-68
35,DC:A6:32:33:AC:6C,2020-07-02 18:47:35.617131,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
36,DC:A6:32:33:AC:6C,2020-07-02 18:47:36.134486,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-68
37,DC:A6:32:33:AC:6C,2020-07-02 18:47:37.410848,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-78
38,DC:A6:32:33:AC:6C,2020-07-02 18:47:38.029482,edd449cc-bcb5-11ea-be98-dca63233ac6b,1,1,1,-69
