SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-02 19:06:01.412948,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-76
1,DC:A6:32:33:AC:6C,2020-07-02 19:06:02.170349,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-76
2,DC:A6:32:33:AC:6C,2020-07-02 19:06:03.572761,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-78
3,DC:A6:32:33:AC:6C,2020-07-02 19:06:04.339081,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
4,DC:A6:32:33:AC:6C,2020-07-02 19:06:05.442825,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-76
5,DC:A6:32:33:AC:6C,2020-07-02 19:06:06.486522,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
6,DC:A6:32:33:AC:6C,2020-07-02 19:06:07.430942,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
7,DC:A6:32:33:AC:6C,2020-07-02 19:06:08.042801,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
8,DC:A6:32:33:AC:6C,2020-07-02 19:06:09.020513,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
9,DC:A6:32:33:AC:6C,2020-07-02 19:06:10.663012,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
10,DC:A6:32:33:AC:6C,2020-07-02 19:06:11.150465,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
11,DC:A6:32:33:AC:6C,2020-07-02 19:06:12.305466,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-78
12,DC:A6:32:33:AC:6C,2020-07-02 19:06:13.136193,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
13,DC:A6:32:33:AC:6C,2020-07-02 19:06:15.140720,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-76
14,DC:A6:32:33:AC:6C,2020-07-02 19:06:16.231876,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-76
15,DC:A6:32:33:AC:6C,2020-07-02 19:06:17.360720,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
16,DC:A6:32:33:AC:6C,2020-07-02 19:06:18.075626,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
17,DC:A6:32:33:AC:6C,2020-07-02 19:06:19.262710,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
18,DC:A6:32:33:AC:6C,2020-07-02 19:06:20.021967,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-76
19,DC:A6:32:33:AC:6C,2020-07-02 19:06:21.115700,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
20,DC:A6:32:33:AC:6C,2020-07-02 19:06:22.211976,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
21,DC:A6:32:33:AC:6C,2020-07-02 19:06:23.184369,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
22,DC:A6:32:33:AC:6C,2020-07-02 19:06:24.082144,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
23,DC:A6:32:33:AC:6C,2020-07-02 19:06:25.328923,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
24,DC:A6:32:33:AC:6C,2020-07-02 19:06:26.073328,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-76
25,DC:A6:32:33:AC:6C,2020-07-02 19:06:27.140884,96cb765c-bcb8-11ea-9ea9-dca63233ac6b,1,1,1,-77
