SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-01 16:06:34.814608,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-66
1,DC:A6:32:33:AC:6C,2020-07-01 16:06:35.059930,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-64
2,DC:A6:32:33:AC:6C,2020-07-01 16:06:36.851549,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-62
3,DC:A6:32:33:AC:6C,2020-07-01 16:06:37.057753,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-65
4,DC:A6:32:33:AC:6C,2020-07-01 16:06:38.003364,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-62
5,DC:A6:32:33:AC:6C,2020-07-01 16:06:39.041610,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-63
6,DC:A6:32:33:AC:6C,2020-07-01 16:06:41.046021,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-64
7,DC:A6:32:33:AC:6C,2020-07-01 16:06:42.079110,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-66
8,DC:A6:32:33:AC:6C,2020-07-01 16:06:43.180428,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-65
9,DC:A6:32:33:AC:6C,2020-07-01 16:06:44.065507,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-65
10,DC:A6:32:33:AC:6C,2020-07-01 16:06:45.160556,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-67
11,DC:A6:32:33:AC:6C,2020-07-01 16:06:46.201720,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-67
12,DC:A6:32:33:AC:6C,2020-07-01 16:06:47.025387,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-67
13,DC:A6:32:33:AC:6C,2020-07-01 16:06:48.049145,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-63
14,DC:A6:32:33:AC:6C,2020-07-01 16:06:49.181781,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-63
15,DC:A6:32:33:AC:6C,2020-07-01 16:06:50.302409,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-63
16,DC:A6:32:33:AC:6C,2020-07-01 16:06:51.394866,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-66
17,DC:A6:32:33:AC:6C,2020-07-01 16:06:52.131697,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-63
18,DC:A6:32:33:AC:6C,2020-07-01 16:06:53.045468,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-66
19,DC:A6:32:33:AC:6C,2020-07-01 16:06:54.173671,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-66
20,DC:A6:32:33:AC:6C,2020-07-01 16:06:56.178168,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-63
21,DC:A6:32:33:AC:6C,2020-07-01 16:06:57.056851,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-66
22,DC:A6:32:33:AC:6C,2020-07-01 16:06:58.102506,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-65
23,DC:A6:32:33:AC:6C,2020-07-01 16:06:59.278722,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-65
24,DC:A6:32:33:AC:6C,2020-07-01 16:07:00.006834,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-64
25,DC:A6:32:33:AC:6C,2020-07-01 16:07:01.215069,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-64
26,DC:A6:32:33:AC:6C,2020-07-01 16:07:03.032451,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-66
27,DC:A6:32:33:AC:6C,2020-07-01 16:07:04.249463,5bea43e8-bbd6-11ea-8817-dca63233ac6b,1,1,1,-67
