SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-01 17:01:02.009676,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-62
1,DC:A6:32:33:AC:6C,2020-07-01 17:01:03.058904,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-59
2,DC:A6:32:33:AC:6C,2020-07-01 17:01:04.131908,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-61
3,DC:A6:32:33:AC:6C,2020-07-01 17:01:06.135866,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-57
4,DC:A6:32:33:AC:6C,2020-07-01 17:01:07.057764,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-61
5,DC:A6:32:33:AC:6C,2020-07-01 17:01:08.270328,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-57
6,DC:A6:32:33:AC:6C,2020-07-01 17:01:09.081501,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-58
7,DC:A6:32:33:AC:6C,2020-07-01 17:01:10.046617,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-61
8,DC:A6:32:33:AC:6C,2020-07-01 17:01:11.024207,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-57
9,DC:A6:32:33:AC:6C,2020-07-01 17:01:12.190512,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-56
10,DC:A6:32:33:AC:6C,2020-07-01 17:01:13.165447,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-61
11,DC:A6:32:33:AC:6C,2020-07-01 17:01:14.016665,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-58
12,DC:A6:32:33:AC:6C,2020-07-01 17:01:15.386827,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-61
13,DC:A6:32:33:AC:6C,2020-07-01 17:01:16.001777,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-58
14,DC:A6:32:33:AC:6C,2020-07-01 17:01:17.199408,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-58
15,DC:A6:32:33:AC:6C,2020-07-01 17:01:18.053123,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-60
16,DC:A6:32:33:AC:6C,2020-07-01 17:01:19.397564,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-57
17,DC:A6:32:33:AC:6C,2020-07-01 17:01:20.096976,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-57
18,DC:A6:32:33:AC:6C,2020-07-01 17:01:21.050732,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-59
19,DC:A6:32:33:AC:6C,2020-07-01 17:01:22.087078,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-61
20,DC:A6:32:33:AC:6C,2020-07-01 17:01:24.092192,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-61
21,DC:A6:32:33:AC:6C,2020-07-01 17:01:25.269672,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-56
22,DC:A6:32:33:AC:6C,2020-07-01 17:01:26.025217,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-57
23,DC:A6:32:33:AC:6C,2020-07-01 17:01:27.089779,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-61
24,DC:A6:32:33:AC:6C,2020-07-01 17:01:28.308568,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-57
25,DC:A6:32:33:AC:6C,2020-07-01 17:01:29.249818,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-61
26,DC:A6:32:33:AC:6C,2020-07-01 17:01:30.160487,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-61
27,DC:A6:32:33:AC:6C,2020-07-01 17:01:31.076051,f71f62ec-bbdd-11ea-a99f-dca63233ac6b,1,1,1,-58
