SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-02 12:21:26.848371,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-50
1,DC:A6:32:33:AC:6C,2020-07-02 12:21:27.046202,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-50
2,DC:A6:32:33:AC:6C,2020-07-02 12:21:28.079376,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-50
3,DC:A6:32:33:AC:6C,2020-07-02 12:21:29.719714,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
4,DC:A6:32:33:AC:6C,2020-07-02 12:21:30.033356,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
5,DC:A6:32:33:AC:6C,2020-07-02 12:21:31.434457,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
6,DC:A6:32:33:AC:6C,2020-07-02 12:21:32.228211,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
7,DC:A6:32:33:AC:6C,2020-07-02 12:21:33.235633,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-50
8,DC:A6:32:33:AC:6C,2020-07-02 12:21:35.117791,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-49
9,DC:A6:32:33:AC:6C,2020-07-02 12:21:37.122624,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
10,DC:A6:32:33:AC:6C,2020-07-02 12:21:38.106260,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-49
11,DC:A6:32:33:AC:6C,2020-07-02 12:21:39.054815,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
12,DC:A6:32:33:AC:6C,2020-07-02 12:21:40.023534,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-50
13,DC:A6:32:33:AC:6C,2020-07-02 12:21:41.670117,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
14,DC:A6:32:33:AC:6C,2020-07-02 12:21:42.024425,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
15,DC:A6:32:33:AC:6C,2020-07-02 12:21:43.176892,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-47
16,DC:A6:32:33:AC:6C,2020-07-02 12:21:44.002415,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
17,DC:A6:32:33:AC:6C,2020-07-02 12:21:45.252870,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-50
18,DC:A6:32:33:AC:6C,2020-07-02 12:21:46.191544,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
19,DC:A6:32:33:AC:6C,2020-07-02 12:21:47.253919,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
20,DC:A6:32:33:AC:6C,2020-07-02 12:21:48.132070,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
21,DC:A6:32:33:AC:6C,2020-07-02 12:21:49.346205,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-50
22,DC:A6:32:33:AC:6C,2020-07-02 12:21:50.164865,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
23,DC:A6:32:33:AC:6C,2020-07-02 12:21:51.462285,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-49
24,DC:A6:32:33:AC:6C,2020-07-02 12:21:52.022305,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-49
25,DC:A6:32:33:AC:6C,2020-07-02 12:21:53.175947,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
26,DC:A6:32:33:AC:6C,2020-07-02 12:21:54.073315,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
27,DC:A6:32:33:AC:6C,2020-07-02 12:21:55.313200,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-48
28,DC:A6:32:33:AC:6C,2020-07-02 12:21:56.133176,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
29,DC:A6:32:33:AC:6C,2020-07-02 12:21:58.065624,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
30,DC:A6:32:33:AC:6C,2020-07-02 12:21:59.162892,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
31,DC:A6:32:33:AC:6C,2020-07-02 12:22:00.130906,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
32,DC:A6:32:33:AC:6C,2020-07-02 12:22:01.041672,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-49
33,DC:A6:32:33:AC:6C,2020-07-02 12:22:02.443985,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-47
34,DC:A6:32:33:AC:6C,2020-07-02 12:22:04.448885,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
35,DC:A6:32:33:AC:6C,2020-07-02 12:22:05.102534,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
36,DC:A6:32:33:AC:6C,2020-07-02 12:22:06.562445,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-46
37,DC:A6:32:33:AC:6C,2020-07-02 12:22:07.114814,11bea57a-bc80-11ea-bd9a-dca63233ac6b,1,1,1,-50
