SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-09 21:52:07.725814,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
1,DC:A6:32:33:AC:6C,2020-07-09 21:52:08.279944,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
2,DC:A6:32:33:AC:6C,2020-07-09 21:52:10.285042,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
3,DC:A6:32:33:AC:6C,2020-07-09 21:52:11.286182,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
4,DC:A6:32:33:AC:6C,2020-07-09 21:52:12.278753,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
5,DC:A6:32:33:AC:6C,2020-07-09 21:52:14.283776,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
6,DC:A6:32:33:AC:6C,2020-07-09 21:52:15.008673,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
7,DC:A6:32:33:AC:6C,2020-07-09 21:52:17.013780,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
8,DC:A6:32:33:AC:6C,2020-07-09 21:52:18.234990,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
9,DC:A6:32:33:AC:6C,2020-07-09 21:52:19.057431,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
10,DC:A6:32:33:AC:6C,2020-07-09 21:52:21.062506,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
11,DC:A6:32:33:AC:6C,2020-07-09 21:52:23.067530,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
12,DC:A6:32:33:AC:6C,2020-07-09 21:52:24.726228,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
13,DC:A6:32:33:AC:6C,2020-07-09 21:52:25.107381,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
14,DC:A6:32:33:AC:6C,2020-07-09 21:52:26.512487,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-58
15,DC:A6:32:33:AC:6C,2020-07-09 21:52:27.059879,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
16,DC:A6:32:33:AC:6C,2020-07-09 21:52:28.708121,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-58
17,DC:A6:32:33:AC:6C,2020-07-09 21:52:29.108687,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
18,DC:A6:32:33:AC:6C,2020-07-09 21:52:31.113681,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-58
19,DC:A6:32:33:AC:6C,2020-07-09 21:52:33.118756,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
20,DC:A6:32:33:AC:6C,2020-07-09 21:52:35.123741,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-58
21,DC:A6:32:33:AC:6C,2020-07-09 21:52:36.016159,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
22,DC:A6:32:33:AC:6C,2020-07-09 21:52:38.021310,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
23,DC:A6:32:33:AC:6C,2020-07-09 21:52:40.026247,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-58
24,DC:A6:32:33:AC:6C,2020-07-09 21:52:41.036208,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
25,DC:A6:32:33:AC:6C,2020-07-09 21:52:43.041294,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
26,DC:A6:32:33:AC:6C,2020-07-09 21:52:45.046224,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
27,DC:A6:32:33:AC:6C,2020-07-09 21:52:46.621339,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
28,DC:A6:32:33:AC:6C,2020-07-09 21:52:47.116184,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
29,DC:A6:32:33:AC:6C,2020-07-09 21:52:49.121270,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
30,DC:A6:32:33:AC:6C,2020-07-09 21:52:50.187446,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
31,DC:A6:32:33:AC:6C,2020-07-09 21:52:52.191863,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
32,DC:A6:32:33:AC:6C,2020-07-09 21:52:54.197540,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-58
33,DC:A6:32:33:AC:6C,2020-07-09 21:52:55.408656,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
34,DC:A6:32:33:AC:6C,2020-07-09 21:52:56.031213,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
35,DC:A6:32:33:AC:6C,2020-07-09 21:52:57.668726,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
36,DC:A6:32:33:AC:6C,2020-07-09 21:52:58.196212,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
37,DC:A6:32:33:AC:6C,2020-07-09 21:52:59.381252,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
38,DC:A6:32:33:AC:6C,2020-07-09 21:53:00.061775,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
39,DC:A6:32:33:AC:6C,2020-07-09 21:53:02.067508,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-58
40,DC:A6:32:33:AC:6C,2020-07-09 21:53:04.071907,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
41,DC:A6:32:33:AC:6C,2020-07-09 21:53:05.111339,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
42,DC:A6:32:33:AC:6C,2020-07-09 21:53:06.131259,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
43,DC:A6:32:33:AC:6C,2020-07-09 21:53:07.556236,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
44,DC:A6:32:33:AC:6C,2020-07-09 21:53:08.047464,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
45,DC:A6:32:33:AC:6C,2020-07-09 21:53:10.052449,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
46,DC:A6:32:33:AC:6C,2020-07-09 21:53:11.146192,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-58
47,DC:A6:32:33:AC:6C,2020-07-09 21:53:12.791282,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
48,DC:A6:32:33:AC:6C,2020-07-09 21:53:13.061176,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
49,DC:A6:32:33:AC:6C,2020-07-09 21:53:15.066168,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
50,DC:A6:32:33:AC:6C,2020-07-09 21:53:16.037388,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
51,DC:A6:32:33:AC:6C,2020-07-09 21:53:18.042492,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
52,DC:A6:32:33:AC:6C,2020-07-09 21:53:20.047452,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-58
53,DC:A6:32:33:AC:6C,2020-07-09 21:53:21.331710,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
54,DC:A6:32:33:AC:6C,2020-07-09 21:53:22.138648,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
55,DC:A6:32:33:AC:6C,2020-07-09 21:53:23.047435,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-58
56,DC:A6:32:33:AC:6C,2020-07-09 21:53:24.358658,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
57,DC:A6:32:33:AC:6C,2020-07-09 21:53:25.277416,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
58,DC:A6:32:33:AC:6C,2020-07-09 21:53:26.008033,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
59,DC:A6:32:33:AC:6C,2020-07-09 21:53:27.096159,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
60,DC:A6:32:33:AC:6C,2020-07-09 21:53:28.488653,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
61,DC:A6:32:33:AC:6C,2020-07-09 21:53:29.036059,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-60
62,DC:A6:32:33:AC:6C,2020-07-09 21:53:30.026074,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-59
63,DC:A6:32:33:AC:6C,2020-07-09 21:53:32.031198,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
64,DC:A6:32:33:AC:6C,2020-07-09 21:53:33.246164,f4371bc4-c24f-11ea-b40e-dca63233ac6b,1,1,1,-57
