SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-02 18:40:32.710248,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-92
1,DC:A6:32:33:AC:6C,2020-07-02 18:40:33.061705,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-90
2,DC:A6:32:33:AC:6C,2020-07-02 18:40:34.264548,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-91
3,DC:A6:32:33:AC:6C,2020-07-02 18:40:35.153382,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-85
4,DC:A6:32:33:AC:6C,2020-07-02 18:40:36.016037,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-86
5,DC:A6:32:33:AC:6C,2020-07-02 18:40:37.244515,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-86
6,DC:A6:32:33:AC:6C,2020-07-02 18:40:38.088142,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-91
7,DC:A6:32:33:AC:6C,2020-07-02 18:40:39.048144,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-86
8,DC:A6:32:33:AC:6C,2020-07-02 18:40:40.011861,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-89
9,DC:A6:32:33:AC:6C,2020-07-02 18:40:41.471827,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-92
10,DC:A6:32:33:AC:6C,2020-07-02 18:40:42.003128,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-86
11,DC:A6:32:33:AC:6C,2020-07-02 18:40:43.138488,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-86
12,DC:A6:32:33:AC:6C,2020-07-02 18:40:44.026204,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-90
13,DC:A6:32:33:AC:6C,2020-07-02 18:40:45.102843,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-89
14,DC:A6:32:33:AC:6C,2020-07-02 18:40:46.417607,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-86
15,DC:A6:32:33:AC:6C,2020-07-02 18:40:47.048974,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-90
16,DC:A6:32:33:AC:6C,2020-07-02 18:40:48.185834,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-90
17,DC:A6:32:33:AC:6C,2020-07-02 18:40:49.017433,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-90
18,DC:A6:32:33:AC:6C,2020-07-02 18:40:50.119579,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-90
19,DC:A6:32:33:AC:6C,2020-07-02 18:40:51.008801,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-90
20,DC:A6:32:33:AC:6C,2020-07-02 18:40:52.477834,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-90
21,DC:A6:32:33:AC:6C,2020-07-02 18:40:53.103999,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-93
22,DC:A6:32:33:AC:6C,2020-07-02 18:40:54.138271,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-86
23,DC:A6:32:33:AC:6C,2020-07-02 18:40:55.802299,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-91
24,DC:A6:32:33:AC:6C,2020-07-02 18:40:56.023914,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-90
25,DC:A6:32:33:AC:6C,2020-07-02 18:40:57.031899,0883b858-bcb5-11ea-a7fb-dca63233ac6b,1,1,1,-85
