SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-01 15:57:15.545653,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-28
1,DC:A6:32:33:AC:6C,2020-07-01 15:57:16.034261,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-24
2,DC:A6:32:33:AC:6C,2020-07-01 15:57:17.047150,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-26
3,DC:A6:32:33:AC:6C,2020-07-01 15:57:18.047134,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-25
4,DC:A6:32:33:AC:6C,2020-07-01 15:57:19.104610,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-25
5,DC:A6:32:33:AC:6C,2020-07-01 15:57:20.314683,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-31
6,DC:A6:32:33:AC:6C,2020-07-01 15:57:21.074395,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-31
7,DC:A6:32:33:AC:6C,2020-07-01 15:57:22.027209,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-25
8,DC:A6:32:33:AC:6C,2020-07-01 15:57:23.098541,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-31
9,DC:A6:32:33:AC:6C,2020-07-01 15:57:24.168590,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-25
10,DC:A6:32:33:AC:6C,2020-07-01 15:57:25.174781,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-25
11,DC:A6:32:33:AC:6C,2020-07-01 15:57:26.148684,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-28
12,DC:A6:32:33:AC:6C,2020-07-01 15:57:27.063773,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-31
13,DC:A6:32:33:AC:6C,2020-07-01 15:57:28.340087,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-28
14,DC:A6:32:33:AC:6C,2020-07-01 15:57:29.475058,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-23
15,DC:A6:32:33:AC:6C,2020-07-01 15:57:30.090024,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-25
16,DC:A6:32:33:AC:6C,2020-07-01 15:57:31.070748,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-25
17,DC:A6:32:33:AC:6C,2020-07-01 15:57:32.048753,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-28
18,DC:A6:32:33:AC:6C,2020-07-01 15:57:33.058851,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-24
19,DC:A6:32:33:AC:6C,2020-07-01 15:57:34.015026,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-27
20,DC:A6:32:33:AC:6C,2020-07-01 15:57:35.110239,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-28
21,DC:A6:32:33:AC:6C,2020-07-01 15:57:36.046482,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-25
22,DC:A6:32:33:AC:6C,2020-07-01 15:57:37.147665,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-31
23,DC:A6:32:33:AC:6C,2020-07-01 15:57:38.221540,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-31
24,DC:A6:32:33:AC:6C,2020-07-01 15:57:39.025229,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-24
25,DC:A6:32:33:AC:6C,2020-07-01 15:57:40.067693,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-25
26,DC:A6:32:33:AC:6C,2020-07-01 15:57:41.765395,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-28
27,DC:A6:32:33:AC:6C,2020-07-01 15:57:42.077754,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-25
28,DC:A6:32:33:AC:6C,2020-07-01 15:57:43.225395,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-28
29,DC:A6:32:33:AC:6C,2020-07-01 15:57:44.017946,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-28
30,DC:A6:32:33:AC:6C,2020-07-01 15:57:45.240463,0f0689f2-bbd5-11ea-b7ec-dca63233ac6b,1,1,1,-28
