SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-05 16:56:18.802716,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-67
1,DC:A6:32:33:AC:6C,2020-07-05 16:56:19.066015,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-69
2,DC:A6:32:33:AC:6C,2020-07-05 16:56:20.020328,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-69
3,DC:A6:32:33:AC:6C,2020-07-05 16:56:21.112859,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-66
4,DC:A6:32:33:AC:6C,2020-07-05 16:56:22.360173,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-67
5,DC:A6:32:33:AC:6C,2020-07-05 16:56:23.010221,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-66
6,DC:A6:32:33:AC:6C,2020-07-05 16:56:24.397851,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-68
7,DC:A6:32:33:AC:6C,2020-07-05 16:56:25.222852,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-67
8,DC:A6:32:33:AC:6C,2020-07-05 16:56:26.620295,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-66
9,DC:A6:32:33:AC:6C,2020-07-05 16:56:27.022777,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-66
10,DC:A6:32:33:AC:6C,2020-07-05 16:56:28.006514,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-68
11,DC:A6:32:33:AC:6C,2020-07-05 16:56:29.222255,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-66
12,DC:A6:32:33:AC:6C,2020-07-05 16:56:30.317843,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-66
13,DC:A6:32:33:AC:6C,2020-07-05 16:56:31.092825,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-67
14,DC:A6:32:33:AC:6C,2020-07-05 16:56:32.049021,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-68
15,DC:A6:32:33:AC:6C,2020-07-05 16:56:33.171512,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-70
16,DC:A6:32:33:AC:6C,2020-07-05 16:56:34.209916,f7ffe3f4-bf01-11ea-a613-dca63233ac6b,1,1,1,-67
