SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-09 22:27:00.007309,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-65
1,DC:A6:32:33:AC:6C,2020-07-09 22:27:02.012103,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-69
2,DC:A6:32:33:AC:6C,2020-07-09 22:27:03.138384,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-64
3,DC:A6:32:33:AC:6C,2020-07-09 22:27:05.143689,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-65
4,DC:A6:32:33:AC:6C,2020-07-09 22:27:06.112381,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-70
5,DC:A6:32:33:AC:6C,2020-07-09 22:27:08.117728,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-70
6,DC:A6:32:33:AC:6C,2020-07-09 22:27:09.136416,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-69
7,DC:A6:32:33:AC:6C,2020-07-09 22:27:11.141640,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-67
8,DC:A6:32:33:AC:6C,2020-07-09 22:27:12.460615,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-69
9,DC:A6:32:33:AC:6C,2020-07-09 22:27:13.017971,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-69
10,DC:A6:32:33:AC:6C,2020-07-09 22:27:14.285619,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-67
11,DC:A6:32:33:AC:6C,2020-07-09 22:27:15.060603,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-65
12,DC:A6:32:33:AC:6C,2020-07-09 22:27:16.041936,d25ef72e-c254-11ea-a4bd-dca63233ac6b,1,1,1,-67
