SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-09 22:04:01.286019,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
1,DC:A6:32:33:AC:6C,2020-07-09 22:04:02.143488,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-31
2,DC:A6:32:33:AC:6C,2020-07-09 22:04:04.148399,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
3,DC:A6:32:33:AC:6C,2020-07-09 22:04:05.809761,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-11
4,DC:A6:32:33:AC:6C,2020-07-09 22:04:06.004578,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-11
5,DC:A6:32:33:AC:6C,2020-07-09 22:04:07.379096,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
6,DC:A6:32:33:AC:6C,2020-07-09 22:04:08.114642,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-11
7,DC:A6:32:33:AC:6C,2020-07-09 22:04:10.033441,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
8,DC:A6:32:33:AC:6C,2020-07-09 22:04:11.211109,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
9,DC:A6:32:33:AC:6C,2020-07-09 22:04:12.031052,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
10,DC:A6:32:33:AC:6C,2020-07-09 22:04:13.130309,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
11,DC:A6:32:33:AC:6C,2020-07-09 22:04:14.505975,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-31
12,DC:A6:32:33:AC:6C,2020-07-09 22:04:15.212823,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
13,DC:A6:32:33:AC:6C,2020-07-09 22:04:16.151129,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
14,DC:A6:32:33:AC:6C,2020-07-09 22:04:17.101325,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
15,DC:A6:32:33:AC:6C,2020-07-09 22:04:18.384942,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
16,DC:A6:32:33:AC:6C,2020-07-09 22:04:20.205577,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
17,DC:A6:32:33:AC:6C,2020-07-09 22:04:21.036259,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
18,DC:A6:32:33:AC:6C,2020-07-09 22:04:22.772622,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
19,DC:A6:32:33:AC:6C,2020-07-09 22:04:23.145077,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
20,DC:A6:32:33:AC:6C,2020-07-09 22:04:24.152498,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-11
21,DC:A6:32:33:AC:6C,2020-07-09 22:04:25.008157,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
22,DC:A6:32:33:AC:6C,2020-07-09 22:04:27.012701,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
23,DC:A6:32:33:AC:6C,2020-07-09 22:04:28.085163,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
24,DC:A6:32:33:AC:6C,2020-07-09 22:04:29.133800,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
25,DC:A6:32:33:AC:6C,2020-07-09 22:04:30.791332,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
26,DC:A6:32:33:AC:6C,2020-07-09 22:04:31.024933,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
27,DC:A6:32:33:AC:6C,2020-07-09 22:04:32.166340,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-11
28,DC:A6:32:33:AC:6C,2020-07-09 22:04:33.006241,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
29,DC:A6:32:33:AC:6C,2020-07-09 22:04:34.316406,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
30,DC:A6:32:33:AC:6C,2020-07-09 22:04:35.242625,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
31,DC:A6:32:33:AC:6C,2020-07-09 22:04:36.120054,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
32,DC:A6:32:33:AC:6C,2020-07-09 22:04:37.076397,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
33,DC:A6:32:33:AC:6C,2020-07-09 22:04:38.086361,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-11
34,DC:A6:32:33:AC:6C,2020-07-09 22:04:39.098819,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-31
35,DC:A6:32:33:AC:6C,2020-07-09 22:04:40.012557,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-25
36,DC:A6:32:33:AC:6C,2020-07-09 22:04:41.653933,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
37,DC:A6:32:33:AC:6C,2020-07-09 22:04:42.093925,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
38,DC:A6:32:33:AC:6C,2020-07-09 22:04:43.061389,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
39,DC:A6:32:33:AC:6C,2020-07-09 22:04:45.066441,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-11
40,DC:A6:32:33:AC:6C,2020-07-09 22:04:47.074901,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
41,DC:A6:32:33:AC:6C,2020-07-09 22:04:48.056503,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
42,DC:A6:32:33:AC:6C,2020-07-09 22:04:49.011478,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
43,DC:A6:32:33:AC:6C,2020-07-09 22:04:50.071486,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
44,DC:A6:32:33:AC:6C,2020-07-09 22:04:51.140285,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
45,DC:A6:32:33:AC:6C,2020-07-09 22:04:53.145374,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
46,DC:A6:32:33:AC:6C,2020-07-09 22:04:54.101547,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-11
47,DC:A6:32:33:AC:6C,2020-07-09 22:04:55.172770,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
48,DC:A6:32:33:AC:6C,2020-07-09 22:04:56.235373,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
49,DC:A6:32:33:AC:6C,2020-07-09 22:04:57.144114,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
50,DC:A6:32:33:AC:6C,2020-07-09 22:04:58.032257,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
51,DC:A6:32:33:AC:6C,2020-07-09 22:04:59.061606,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-11
52,DC:A6:32:33:AC:6C,2020-07-09 22:05:00.005930,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
53,DC:A6:32:33:AC:6C,2020-07-09 22:05:01.252969,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-11
54,DC:A6:32:33:AC:6C,2020-07-09 22:05:02.465477,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
55,DC:A6:32:33:AC:6C,2020-07-09 22:05:03.092873,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-31
56,DC:A6:32:33:AC:6C,2020-07-09 22:05:05.027390,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-11
57,DC:A6:32:33:AC:6C,2020-07-09 22:05:07.033054,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-28
58,DC:A6:32:33:AC:6C,2020-07-09 22:05:08.555527,9d848c92-c251-11ea-9bc3-dca63233ac6b,1,1,1,-10
