SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-01 16:31:33.302262,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-29
1,DC:A6:32:33:AC:6C,2020-07-01 16:31:34.259133,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-29
2,DC:A6:32:33:AC:6C,2020-07-01 16:31:35.305229,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-29
3,DC:A6:32:33:AC:6C,2020-07-01 16:31:36.403976,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
4,DC:A6:32:33:AC:6C,2020-07-01 16:31:37.072081,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-25
5,DC:A6:32:33:AC:6C,2020-07-01 16:31:38.169094,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-31
6,DC:A6:32:33:AC:6C,2020-07-01 16:31:39.509774,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
7,DC:A6:32:33:AC:6C,2020-07-01 16:31:40.289052,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-25
8,DC:A6:32:33:AC:6C,2020-07-01 16:31:42.294133,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
9,DC:A6:32:33:AC:6C,2020-07-01 16:31:43.159102,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-25
10,DC:A6:32:33:AC:6C,2020-07-01 16:31:44.076709,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
11,DC:A6:32:33:AC:6C,2020-07-01 16:31:45.075371,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-22
12,DC:A6:32:33:AC:6C,2020-07-01 16:31:46.149104,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-25
13,DC:A6:32:33:AC:6C,2020-07-01 16:31:47.186657,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
14,DC:A6:32:33:AC:6C,2020-07-01 16:31:48.376779,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-31
15,DC:A6:32:33:AC:6C,2020-07-01 16:31:49.148050,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
16,DC:A6:32:33:AC:6C,2020-07-01 16:31:50.045463,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
17,DC:A6:32:33:AC:6C,2020-07-01 16:31:51.374199,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-22
18,DC:A6:32:33:AC:6C,2020-07-01 16:31:52.195454,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
19,DC:A6:32:33:AC:6C,2020-07-01 16:31:53.057346,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
20,DC:A6:32:33:AC:6C,2020-07-01 16:31:54.425626,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
21,DC:A6:32:33:AC:6C,2020-07-01 16:31:55.242411,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-22
22,DC:A6:32:33:AC:6C,2020-07-01 16:31:56.524283,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
23,DC:A6:32:33:AC:6C,2020-07-01 16:31:57.148158,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
24,DC:A6:32:33:AC:6C,2020-07-01 16:31:58.168247,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
25,DC:A6:32:33:AC:6C,2020-07-01 16:31:59.277065,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
26,DC:A6:32:33:AC:6C,2020-07-01 16:32:00.375772,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
27,DC:A6:32:33:AC:6C,2020-07-01 16:32:01.028272,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-23
28,DC:A6:32:33:AC:6C,2020-07-01 16:32:02.066987,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
29,DC:A6:32:33:AC:6C,2020-07-01 16:32:03.218141,d8f92ef0-bbd9-11ea-afa2-dca63233ac6b,1,1,1,-28
