SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-01 16:09:30.780153,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
1,DC:A6:32:33:AC:6C,2020-07-01 16:09:31.174982,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-62
2,DC:A6:32:33:AC:6C,2020-07-01 16:09:32.092848,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
3,DC:A6:32:33:AC:6C,2020-07-01 16:09:34.097891,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
4,DC:A6:32:33:AC:6C,2020-07-01 16:09:35.341651,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
5,DC:A6:32:33:AC:6C,2020-07-01 16:09:36.141710,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-59
6,DC:A6:32:33:AC:6C,2020-07-01 16:09:37.306620,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-56
7,DC:A6:32:33:AC:6C,2020-07-01 16:09:38.044057,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
8,DC:A6:32:33:AC:6C,2020-07-01 16:09:39.516637,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-58
9,DC:A6:32:33:AC:6C,2020-07-01 16:09:40.051618,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
10,DC:A6:32:33:AC:6C,2020-07-01 16:09:41.542347,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
11,DC:A6:32:33:AC:6C,2020-07-01 16:09:42.062946,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
12,DC:A6:32:33:AC:6C,2020-07-01 16:09:44.067987,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-58
13,DC:A6:32:33:AC:6C,2020-07-01 16:09:45.012291,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-58
14,DC:A6:32:33:AC:6C,2020-07-01 16:09:47.022344,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-59
15,DC:A6:32:33:AC:6C,2020-07-01 16:09:48.254275,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
16,DC:A6:32:33:AC:6C,2020-07-01 16:09:49.096728,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
17,DC:A6:32:33:AC:6C,2020-07-01 16:09:50.312954,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
18,DC:A6:32:33:AC:6C,2020-07-01 16:09:51.205202,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
19,DC:A6:32:33:AC:6C,2020-07-01 16:09:52.454072,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
20,DC:A6:32:33:AC:6C,2020-07-01 16:09:53.654387,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
21,DC:A6:32:33:AC:6C,2020-07-01 16:09:54.419255,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
22,DC:A6:32:33:AC:6C,2020-07-01 16:09:55.008013,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
23,DC:A6:32:33:AC:6C,2020-07-01 16:09:56.169442,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-58
24,DC:A6:32:33:AC:6C,2020-07-01 16:09:58.174464,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-57
25,DC:A6:32:33:AC:6C,2020-07-01 16:09:59.334424,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-59
26,DC:A6:32:33:AC:6C,2020-07-01 16:10:00.110699,c4651308-bbd6-11ea-8a4f-dca63233ac6b,1,1,1,-58
