SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-01 17:02:56.003289,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-58
1,DC:A6:32:33:AC:6C,2020-07-01 17:02:57.094337,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-58
2,DC:A6:32:33:AC:6C,2020-07-01 17:02:58.370628,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-57
3,DC:A6:32:33:AC:6C,2020-07-01 17:02:59.024268,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-57
4,DC:A6:32:33:AC:6C,2020-07-01 17:03:00.123114,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-57
5,DC:A6:32:33:AC:6C,2020-07-01 17:03:01.304478,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-62
6,DC:A6:32:33:AC:6C,2020-07-01 17:03:02.129432,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-59
7,DC:A6:32:33:AC:6C,2020-07-01 17:03:04.134486,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-59
8,DC:A6:32:33:AC:6C,2020-07-01 17:03:06.139621,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-57
9,DC:A6:32:33:AC:6C,2020-07-01 17:03:07.259564,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-56
10,DC:A6:32:33:AC:6C,2020-07-01 17:03:08.028310,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-59
11,DC:A6:32:33:AC:6C,2020-07-01 17:03:09.274683,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-57
12,DC:A6:32:33:AC:6C,2020-07-01 17:03:10.010950,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-58
13,DC:A6:32:33:AC:6C,2020-07-01 17:03:11.022215,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-61
14,DC:A6:32:33:AC:6C,2020-07-01 17:03:12.380975,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-61
15,DC:A6:32:33:AC:6C,2020-07-01 17:03:13.292230,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-59
16,DC:A6:32:33:AC:6C,2020-07-01 17:03:14.202282,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-57
17,DC:A6:32:33:AC:6C,2020-07-01 17:03:15.024858,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-59
18,DC:A6:32:33:AC:6C,2020-07-01 17:03:16.579908,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-56
19,DC:A6:32:33:AC:6C,2020-07-01 17:03:17.054819,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-58
20,DC:A6:32:33:AC:6C,2020-07-01 17:03:18.874990,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-61
21,DC:A6:32:33:AC:6C,2020-07-01 17:03:19.057362,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-61
22,DC:A6:32:33:AC:6C,2020-07-01 17:03:20.436297,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-58
23,DC:A6:32:33:AC:6C,2020-07-01 17:03:21.253830,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-61
24,DC:A6:32:33:AC:6C,2020-07-01 17:03:22.445613,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-57
25,DC:A6:32:33:AC:6C,2020-07-01 17:03:23.018810,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-59
26,DC:A6:32:33:AC:6C,2020-07-01 17:03:24.236315,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-61
27,DC:A6:32:33:AC:6C,2020-07-01 17:03:25.053923,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-59
28,DC:A6:32:33:AC:6C,2020-07-01 17:03:26.021430,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-57
29,DC:A6:32:33:AC:6C,2020-07-01 17:03:27.022759,3b2fdfac-bbde-11ea-bf4d-dca63233ac6b,1,1,1,-61
