SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-01 16:36:01.465915,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-22
1,DC:A6:32:33:AC:6C,2020-07-01 16:36:02.054416,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-28
2,DC:A6:32:33:AC:6C,2020-07-01 16:36:03.047803,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-28
3,DC:A6:32:33:AC:6C,2020-07-01 16:36:04.109023,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-21
4,DC:A6:32:33:AC:6C,2020-07-01 16:36:05.317676,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-31
5,DC:A6:32:33:AC:6C,2020-07-01 16:36:06.377638,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-22
6,DC:A6:32:33:AC:6C,2020-07-01 16:36:07.128359,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-21
7,DC:A6:32:33:AC:6C,2020-07-01 16:36:08.022622,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-23
8,DC:A6:32:33:AC:6C,2020-07-01 16:36:09.065185,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-21
9,DC:A6:32:33:AC:6C,2020-07-01 16:36:10.767626,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-31
10,DC:A6:32:33:AC:6C,2020-07-01 16:36:11.570194,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-28
11,DC:A6:32:33:AC:6C,2020-07-01 16:36:12.120286,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-22
12,DC:A6:32:33:AC:6C,2020-07-01 16:36:13.117090,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-21
13,DC:A6:32:33:AC:6C,2020-07-01 16:36:14.391511,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-31
14,DC:A6:32:33:AC:6C,2020-07-01 16:36:15.048862,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-18
15,DC:A6:32:33:AC:6C,2020-07-01 16:36:16.137589,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-28
16,DC:A6:32:33:AC:6C,2020-07-01 16:36:17.017709,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-18
17,DC:A6:32:33:AC:6C,2020-07-01 16:36:18.022622,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-23
18,DC:A6:32:33:AC:6C,2020-07-01 16:36:20.017706,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-23
19,DC:A6:32:33:AC:6C,2020-07-01 16:36:21.083856,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-31
20,DC:A6:32:33:AC:6C,2020-07-01 16:36:22.490013,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-28
21,DC:A6:32:33:AC:6C,2020-07-01 16:36:23.046195,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-19
22,DC:A6:32:33:AC:6C,2020-07-01 16:36:24.019298,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-22
23,DC:A6:32:33:AC:6C,2020-07-01 16:36:25.110504,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-28
24,DC:A6:32:33:AC:6C,2020-07-01 16:36:26.029809,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-28
25,DC:A6:32:33:AC:6C,2020-07-01 16:36:27.056323,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-28
26,DC:A6:32:33:AC:6C,2020-07-01 16:36:28.118757,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-22
27,DC:A6:32:33:AC:6C,2020-07-01 16:36:29.057507,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-23
28,DC:A6:32:33:AC:6C,2020-07-01 16:36:30.366140,790412ca-bbda-11ea-a6aa-dca63233ac6b,1,1,1,-22
