SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-02 18:51:35.349071,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-74
1,DC:A6:32:33:AC:6C,2020-07-02 18:51:36.119092,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-72
2,DC:A6:32:33:AC:6C,2020-07-02 18:51:37.149012,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-71
3,DC:A6:32:33:AC:6C,2020-07-02 18:51:38.253947,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-71
4,DC:A6:32:33:AC:6C,2020-07-02 18:51:39.531476,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-71
5,DC:A6:32:33:AC:6C,2020-07-02 18:51:40.060334,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-73
6,DC:A6:32:33:AC:6C,2020-07-02 18:51:41.091205,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-73
7,DC:A6:32:33:AC:6C,2020-07-02 18:51:42.279708,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-71
8,DC:A6:32:33:AC:6C,2020-07-02 18:51:43.071522,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-71
9,DC:A6:32:33:AC:6C,2020-07-02 18:51:44.116648,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-72
10,DC:A6:32:33:AC:6C,2020-07-02 18:51:45.581349,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-73
11,DC:A6:32:33:AC:6C,2020-07-02 18:51:46.038787,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-71
12,DC:A6:32:33:AC:6C,2020-07-02 18:51:47.110536,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-71
13,DC:A6:32:33:AC:6C,2020-07-02 18:51:48.227936,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-73
14,DC:A6:32:33:AC:6C,2020-07-02 18:51:49.179163,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-73
15,DC:A6:32:33:AC:6C,2020-07-02 18:51:50.002923,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-73
16,DC:A6:32:33:AC:6C,2020-07-02 18:51:51.048148,9365deb4-bcb6-11ea-8c21-dca63233ac6b,1,1,1,-73
