SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-19 16:23:52.011832,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-61
1,DC:A6:32:33:AC:6C,2020-07-19 16:23:53.020788,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-63
2,DC:A6:32:33:AC:6C,2020-07-19 16:23:54.369440,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-62
3,DC:A6:32:33:AC:6C,2020-07-19 16:23:55.019492,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-48
4,DC:A6:32:33:AC:6C,2020-07-19 16:23:56.048354,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-53
5,DC:A6:32:33:AC:6C,2020-07-19 16:23:57.145662,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-59
6,DC:A6:32:33:AC:6C,2020-07-19 16:23:58.098295,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-61
7,DC:A6:32:33:AC:6C,2020-07-19 16:23:59.193280,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-59
8,DC:A6:32:33:AC:6C,2020-07-19 16:24:00.032084,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-68
9,DC:A6:32:33:AC:6C,2020-07-19 16:24:01.113070,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-61
10,DC:A6:32:33:AC:6C,2020-07-19 16:24:02.060767,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-62
11,DC:A6:32:33:AC:6C,2020-07-19 16:24:03.009811,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-76
12,DC:A6:32:33:AC:6C,2020-07-19 16:24:04.262121,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-66
13,DC:A6:32:33:AC:6C,2020-07-19 16:24:05.938397,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-69
14,DC:A6:32:33:AC:6C,2020-07-19 16:24:06.018289,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-64
15,DC:A6:32:33:AC:6C,2020-07-19 16:24:07.380511,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-60
16,DC:A6:32:33:AC:6C,2020-07-19 16:24:08.299642,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-64
17,DC:A6:32:33:AC:6C,2020-07-19 16:24:09.208391,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-74
18,DC:A6:32:33:AC:6C,2020-07-19 16:24:10.459048,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-73
19,DC:A6:32:33:AC:6C,2020-07-19 16:24:11.039656,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-67
20,DC:A6:32:33:AC:6C,2020-07-19 16:24:12.159317,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-70
21,DC:A6:32:33:AC:6C,2020-07-19 16:24:13.384706,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-69
22,DC:A6:32:33:AC:6C,2020-07-19 16:24:14.152196,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-66
23,DC:A6:32:33:AC:6C,2020-07-19 16:24:15.172854,c15e5874-c9fd-11ea-bba5-dca63233ac6b,1,1,1,-62
