SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-19 16:22:04.889021,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-58
1,DC:A6:32:33:AC:6C,2020-07-19 16:22:05.009489,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-59
2,DC:A6:32:33:AC:6C,2020-07-19 16:22:06.076016,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-60
3,DC:A6:32:33:AC:6C,2020-07-19 16:22:07.088448,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-63
4,DC:A6:32:33:AC:6C,2020-07-19 16:22:08.317320,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-63
5,DC:A6:32:33:AC:6C,2020-07-19 16:22:09.018617,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-50
6,DC:A6:32:33:AC:6C,2020-07-19 16:22:10.109658,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-51
7,DC:A6:32:33:AC:6C,2020-07-19 16:22:11.245465,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-64
8,DC:A6:32:33:AC:6C,2020-07-19 16:22:12.167266,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-52
9,DC:A6:32:33:AC:6C,2020-07-19 16:22:13.093702,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-53
10,DC:A6:32:33:AC:6C,2020-07-19 16:22:14.221134,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-68
11,DC:A6:32:33:AC:6C,2020-07-19 16:22:15.321874,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-54
12,DC:A6:32:33:AC:6C,2020-07-19 16:22:16.151166,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-56
13,DC:A6:32:33:AC:6C,2020-07-19 16:22:18.156104,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-57
14,DC:A6:32:33:AC:6C,2020-07-19 16:22:19.231206,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-56
15,DC:A6:32:33:AC:6C,2020-07-19 16:22:20.029670,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-56
16,DC:A6:32:33:AC:6C,2020-07-19 16:22:21.103695,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-55
17,DC:A6:32:33:AC:6C,2020-07-19 16:22:22.526223,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-55
18,DC:A6:32:33:AC:6C,2020-07-19 16:22:23.069872,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-56
19,DC:A6:32:33:AC:6C,2020-07-19 16:22:24.781919,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-56
20,DC:A6:32:33:AC:6C,2020-07-19 16:22:25.006406,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-56
21,DC:A6:32:33:AC:6C,2020-07-19 16:22:26.109996,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-59
22,DC:A6:32:33:AC:6C,2020-07-19 16:22:27.267425,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-60
23,DC:A6:32:33:AC:6C,2020-07-19 16:22:28.306836,8169d6da-c9fd-11ea-ba16-dca63233ac6b,1,1,1,-60
