SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-19 16:14:28.035143,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-46
1,DC:A6:32:33:AC:6C,2020-07-19 16:14:29.111473,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-46
2,DC:A6:32:33:AC:6C,2020-07-19 16:14:30.910982,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-34
3,DC:A6:32:33:AC:6C,2020-07-19 16:14:31.005104,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-36
4,DC:A6:32:33:AC:6C,2020-07-19 16:14:32.089024,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-47
5,DC:A6:32:33:AC:6C,2020-07-19 16:14:33.110254,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-47
6,DC:A6:32:33:AC:6C,2020-07-19 16:14:34.004537,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-43
7,DC:A6:32:33:AC:6C,2020-07-19 16:14:35.286465,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-45
8,DC:A6:32:33:AC:6C,2020-07-19 16:14:36.144675,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-43
9,DC:A6:32:33:AC:6C,2020-07-19 16:14:37.158974,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-45
10,DC:A6:32:33:AC:6C,2020-07-19 16:14:38.197839,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-43
11,DC:A6:32:33:AC:6C,2020-07-19 16:14:39.079007,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-43
12,DC:A6:32:33:AC:6C,2020-07-19 16:14:40.029096,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-38
13,DC:A6:32:33:AC:6C,2020-07-19 16:14:42.037417,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-44
14,DC:A6:32:33:AC:6C,2020-07-19 16:14:43.106590,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-45
15,DC:A6:32:33:AC:6C,2020-07-19 16:14:44.834703,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-48
16,DC:A6:32:33:AC:6C,2020-07-19 16:14:45.005824,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-44
17,DC:A6:32:33:AC:6C,2020-07-19 16:14:46.289040,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-48
18,DC:A6:32:33:AC:6C,2020-07-19 16:14:47.024002,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-51
19,DC:A6:32:33:AC:6C,2020-07-19 16:14:48.035342,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-47
20,DC:A6:32:33:AC:6C,2020-07-19 16:14:49.046682,70ec2110-c9fc-11ea-ac36-dca63233ac6b,1,1,1,-45
