SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-15 23:13:09.819267,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-68
1,DC:A6:32:33:AC:6C,2020-07-15 23:13:10.020684,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-70
2,DC:A6:32:33:AC:6C,2020-07-15 23:13:11.175471,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-67
3,DC:A6:32:33:AC:6C,2020-07-15 23:13:12.064733,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-66
4,DC:A6:32:33:AC:6C,2020-07-15 23:13:13.202946,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-57
5,DC:A6:32:33:AC:6C,2020-07-15 23:13:14.087961,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-67
6,DC:A6:32:33:AC:6C,2020-07-15 23:13:15.059483,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-69
7,DC:A6:32:33:AC:6C,2020-07-15 23:13:16.039817,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-58
8,DC:A6:32:33:AC:6C,2020-07-15 23:13:17.012279,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-60
9,DC:A6:32:33:AC:6C,2020-07-15 23:13:18.003662,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-72
10,DC:A6:32:33:AC:6C,2020-07-15 23:13:19.051780,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-64
11,DC:A6:32:33:AC:6C,2020-07-15 23:13:20.065181,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-64
12,DC:A6:32:33:AC:6C,2020-07-15 23:13:21.098028,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-67
13,DC:A6:32:33:AC:6C,2020-07-15 23:13:22.012984,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-62
14,DC:A6:32:33:AC:6C,2020-07-15 23:13:23.145565,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-71
15,DC:A6:32:33:AC:6C,2020-07-15 23:13:24.008659,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-58
16,DC:A6:32:33:AC:6C,2020-07-15 23:13:25.101493,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-59
17,DC:A6:32:33:AC:6C,2020-07-15 23:13:26.152440,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-67
18,DC:A6:32:33:AC:6C,2020-07-15 23:13:28.123150,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-59
19,DC:A6:32:33:AC:6C,2020-07-15 23:13:29.638135,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-63
20,DC:A6:32:33:AC:6C,2020-07-15 23:13:30.096553,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-59
21,DC:A6:32:33:AC:6C,2020-07-15 23:13:31.140639,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-60
22,DC:A6:32:33:AC:6C,2020-07-15 23:13:32.091837,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-69
23,DC:A6:32:33:AC:6C,2020-07-15 23:13:33.346908,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-77
24,DC:A6:32:33:AC:6C,2020-07-15 23:13:34.123082,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-70
25,DC:A6:32:33:AC:6C,2020-07-15 23:13:35.050361,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-75
26,DC:A6:32:33:AC:6C,2020-07-15 23:13:36.031963,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-73
27,DC:A6:32:33:AC:6C,2020-07-15 23:13:37.166944,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-56
28,DC:A6:32:33:AC:6C,2020-07-15 23:13:38.240708,458739ca-c712-11ea-9fe2-dca63233ac6b,1,1,1,-69
