SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-19 16:51:03.055111,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-66
1,DC:A6:32:33:AC:6C,2020-07-19 16:51:04.225622,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-53
2,DC:A6:32:33:AC:6C,2020-07-19 16:51:05.336790,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-61
3,DC:A6:32:33:AC:6C,2020-07-19 16:51:06.055626,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-61
4,DC:A6:32:33:AC:6C,2020-07-19 16:51:07.341754,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-62
5,DC:A6:32:33:AC:6C,2020-07-19 16:51:08.024262,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-56
6,DC:A6:32:33:AC:6C,2020-07-19 16:51:09.056734,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-54
7,DC:A6:32:33:AC:6C,2020-07-19 16:51:10.091712,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-63
8,DC:A6:32:33:AC:6C,2020-07-19 16:51:11.368104,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-61
9,DC:A6:32:33:AC:6C,2020-07-19 16:51:12.014228,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-58
10,DC:A6:32:33:AC:6C,2020-07-19 16:51:13.557495,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-69
11,DC:A6:32:33:AC:6C,2020-07-19 16:51:14.301831,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-56
12,DC:A6:32:33:AC:6C,2020-07-19 16:51:15.134250,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-53
13,DC:A6:32:33:AC:6C,2020-07-19 16:51:16.527457,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-70
14,DC:A6:32:33:AC:6C,2020-07-19 16:51:17.004256,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-61
15,DC:A6:32:33:AC:6C,2020-07-19 16:51:18.339390,8d525428-ca01-11ea-aed9-dca63233ac6b,1,1,1,-54
