SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-15 23:00:04.917648,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-58
1,DC:A6:32:33:AC:6C,2020-07-15 23:00:05.061183,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-59
2,DC:A6:32:33:AC:6C,2020-07-15 23:00:06.012725,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-65
3,DC:A6:32:33:AC:6C,2020-07-15 23:00:07.145233,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-52
4,DC:A6:32:33:AC:6C,2020-07-15 23:00:08.057822,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-47
5,DC:A6:32:33:AC:6C,2020-07-15 23:00:09.159022,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-43
6,DC:A6:32:33:AC:6C,2020-07-15 23:00:10.259040,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-39
7,DC:A6:32:33:AC:6C,2020-07-15 23:00:11.270242,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-44
8,DC:A6:32:33:AC:6C,2020-07-15 23:00:13.275371,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-41
9,DC:A6:32:33:AC:6C,2020-07-15 23:00:14.142781,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-32
10,DC:A6:32:33:AC:6C,2020-07-15 23:00:15.072871,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-32
11,DC:A6:32:33:AC:6C,2020-07-15 23:00:16.062822,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-37
12,DC:A6:32:33:AC:6C,2020-07-15 23:00:18.127820,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-40
13,DC:A6:32:33:AC:6C,2020-07-15 23:00:19.077824,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-39
14,DC:A6:32:33:AC:6C,2020-07-15 23:00:21.082967,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-41
15,DC:A6:32:33:AC:6C,2020-07-15 23:00:22.006662,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-40
16,DC:A6:32:33:AC:6C,2020-07-15 23:00:23.290489,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-34
17,DC:A6:32:33:AC:6C,2020-07-15 23:00:24.301710,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-35
18,DC:A6:32:33:AC:6C,2020-07-15 23:00:25.073106,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-41
19,DC:A6:32:33:AC:6C,2020-07-15 23:00:26.233154,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-41
20,DC:A6:32:33:AC:6C,2020-07-15 23:00:27.073141,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-41
21,DC:A6:32:33:AC:6C,2020-07-15 23:00:28.116892,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-34
22,DC:A6:32:33:AC:6C,2020-07-15 23:00:29.818078,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-38
23,DC:A6:32:33:AC:6C,2020-07-15 23:00:30.119247,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-40
24,DC:A6:32:33:AC:6C,2020-07-15 23:00:31.009276,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-39
25,DC:A6:32:33:AC:6C,2020-07-15 23:00:32.111830,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-41
26,DC:A6:32:33:AC:6C,2020-07-15 23:00:33.163852,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-41
27,DC:A6:32:33:AC:6C,2020-07-15 23:00:34.116973,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-40
28,DC:A6:32:33:AC:6C,2020-07-15 23:00:35.091908,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-35
29,DC:A6:32:33:AC:6C,2020-07-15 23:00:36.013128,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-46
30,DC:A6:32:33:AC:6C,2020-07-15 23:00:38.018279,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-41
31,DC:A6:32:33:AC:6C,2020-07-15 23:00:39.076995,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-33
32,DC:A6:32:33:AC:6C,2020-07-15 23:00:40.152544,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-35
33,DC:A6:32:33:AC:6C,2020-07-15 23:00:41.009450,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-37
34,DC:A6:32:33:AC:6C,2020-07-15 23:00:42.369508,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-39
35,DC:A6:32:33:AC:6C,2020-07-15 23:00:43.028916,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-32
36,DC:A6:32:33:AC:6C,2020-07-15 23:00:44.097132,718a84e8-c710-11ea-939a-dca63233ac6b,1,1,1,-34
