SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-15 23:16:01.404931,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-62
1,DC:A6:32:33:AC:6C,2020-07-15 23:16:02.079980,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-66
2,DC:A6:32:33:AC:6C,2020-07-15 23:16:03.091234,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-68
3,DC:A6:32:33:AC:6C,2020-07-15 23:16:04.515586,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-60
4,DC:A6:32:33:AC:6C,2020-07-15 23:16:05.099953,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-65
5,DC:A6:32:33:AC:6C,2020-07-15 23:16:06.039907,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-71
6,DC:A6:32:33:AC:6C,2020-07-15 23:16:07.319900,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-57
7,DC:A6:32:33:AC:6C,2020-07-15 23:16:08.105017,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-57
8,DC:A6:32:33:AC:6C,2020-07-15 23:16:09.136202,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-56
9,DC:A6:32:33:AC:6C,2020-07-15 23:16:10.153033,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-55
10,DC:A6:32:33:AC:6C,2020-07-15 23:16:11.252442,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-56
11,DC:A6:32:33:AC:6C,2020-07-15 23:16:12.168438,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-55
12,DC:A6:32:33:AC:6C,2020-07-15 23:16:13.005677,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-55
13,DC:A6:32:33:AC:6C,2020-07-15 23:16:14.162497,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-59
14,DC:A6:32:33:AC:6C,2020-07-15 23:16:15.164971,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-60
15,DC:A6:32:33:AC:6C,2020-07-15 23:16:16.171225,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-55
16,DC:A6:32:33:AC:6C,2020-07-15 23:16:17.242502,ab4f3f64-c712-11ea-bc6c-dca63233ac6b,1,1,1,-59
