SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-19 16:39:42.209959,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-54
1,DC:A6:32:33:AC:6C,2020-07-19 16:39:43.212546,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-50
2,DC:A6:32:33:AC:6C,2020-07-19 16:39:44.133719,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-58
3,DC:A6:32:33:AC:6C,2020-07-19 16:39:45.163693,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-57
4,DC:A6:32:33:AC:6C,2020-07-19 16:39:46.255007,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-58
5,DC:A6:32:33:AC:6C,2020-07-19 16:39:47.684653,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-52
6,DC:A6:32:33:AC:6C,2020-07-19 16:39:48.009574,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-49
7,DC:A6:32:33:AC:6C,2020-07-19 16:39:50.013810,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-46
8,DC:A6:32:33:AC:6C,2020-07-19 16:39:51.141329,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-47
9,DC:A6:32:33:AC:6C,2020-07-19 16:39:52.452220,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-43
10,DC:A6:32:33:AC:6C,2020-07-19 16:39:53.738875,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-43
11,DC:A6:32:33:AC:6C,2020-07-19 16:39:54.103772,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-48
12,DC:A6:32:33:AC:6C,2020-07-19 16:39:55.533933,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-49
13,DC:A6:32:33:AC:6C,2020-07-19 16:39:56.066407,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-46
14,DC:A6:32:33:AC:6C,2020-07-19 16:39:57.080136,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-50
15,DC:A6:32:33:AC:6C,2020-07-19 16:39:58.666535,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-48
16,DC:A6:32:33:AC:6C,2020-07-19 16:39:59.132650,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-51
17,DC:A6:32:33:AC:6C,2020-07-19 16:40:00.495186,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-51
18,DC:A6:32:33:AC:6C,2020-07-19 16:40:01.085103,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-51
19,DC:A6:32:33:AC:6C,2020-07-19 16:40:03.090274,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-51
20,DC:A6:32:33:AC:6C,2020-07-19 16:40:05.098551,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-48
21,DC:A6:32:33:AC:6C,2020-07-19 16:40:06.089030,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-54
22,DC:A6:32:33:AC:6C,2020-07-19 16:40:08.046063,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-50
23,DC:A6:32:33:AC:6C,2020-07-19 16:40:10.051659,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-57
24,DC:A6:32:33:AC:6C,2020-07-19 16:40:11.311195,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-53
25,DC:A6:32:33:AC:6C,2020-07-19 16:40:12.011489,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-53
26,DC:A6:32:33:AC:6C,2020-07-19 16:40:14.016589,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-55
27,DC:A6:32:33:AC:6C,2020-07-19 16:40:16.021776,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-53
28,DC:A6:32:33:AC:6C,2020-07-19 16:40:17.018570,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-51
29,DC:A6:32:33:AC:6C,2020-07-19 16:40:19.024316,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-51
30,DC:A6:32:33:AC:6C,2020-07-19 16:40:20.058629,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-56
31,DC:A6:32:33:AC:6C,2020-07-19 16:40:22.064301,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-53
32,DC:A6:32:33:AC:6C,2020-07-19 16:40:24.069387,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-54
33,DC:A6:32:33:AC:6C,2020-07-19 16:40:25.053094,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-51
34,DC:A6:32:33:AC:6C,2020-07-19 16:40:26.417491,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-67
35,DC:A6:32:33:AC:6C,2020-07-19 16:40:27.284518,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-57
36,DC:A6:32:33:AC:6C,2020-07-19 16:40:28.007765,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-53
37,DC:A6:32:33:AC:6C,2020-07-19 16:40:29.171977,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-51
38,DC:A6:32:33:AC:6C,2020-07-19 16:40:30.276926,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-48
39,DC:A6:32:33:AC:6C,2020-07-19 16:40:31.103200,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-50
40,DC:A6:32:33:AC:6C,2020-07-19 16:40:32.143138,f78ba256-c9ff-11ea-94be-dca63233ac6b,1,1,1,-53
