SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-05 17:05:37.773693,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
1,DC:A6:32:33:AC:6C,2020-07-05 17:05:38.127783,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
2,DC:A6:32:33:AC:6C,2020-07-05 17:05:39.082552,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
3,DC:A6:32:33:AC:6C,2020-07-05 17:05:40.150600,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
4,DC:A6:32:33:AC:6C,2020-07-05 17:05:41.114459,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
5,DC:A6:32:33:AC:6C,2020-07-05 17:05:42.250672,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
6,DC:A6:32:33:AC:6C,2020-07-05 17:05:43.297861,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-52
7,DC:A6:32:33:AC:6C,2020-07-05 17:05:44.311953,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-52
8,DC:A6:32:33:AC:6C,2020-07-05 17:05:45.091917,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-52
9,DC:A6:32:33:AC:6C,2020-07-05 17:05:46.019436,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
10,DC:A6:32:33:AC:6C,2020-07-05 17:05:47.094565,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-52
11,DC:A6:32:33:AC:6C,2020-07-05 17:05:48.032951,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
12,DC:A6:32:33:AC:6C,2020-07-05 17:05:49.167094,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
13,DC:A6:32:33:AC:6C,2020-07-05 17:05:50.418342,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-52
14,DC:A6:32:33:AC:6C,2020-07-05 17:05:51.037146,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-50
15,DC:A6:32:33:AC:6C,2020-07-05 17:05:52.019710,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-54
16,DC:A6:32:33:AC:6C,2020-07-05 17:05:53.203644,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
17,DC:A6:32:33:AC:6C,2020-07-05 17:05:54.041499,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-52
18,DC:A6:32:33:AC:6C,2020-07-05 17:05:56.023468,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-52
19,DC:A6:32:33:AC:6C,2020-07-05 17:05:57.132464,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-52
20,DC:A6:32:33:AC:6C,2020-07-05 17:05:58.898575,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
21,DC:A6:32:33:AC:6C,2020-07-05 17:05:59.008567,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
22,DC:A6:32:33:AC:6C,2020-07-05 17:06:00.065432,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-52
23,DC:A6:32:33:AC:6C,2020-07-05 17:06:01.756115,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
24,DC:A6:32:33:AC:6C,2020-07-05 17:06:02.050354,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-52
25,DC:A6:32:33:AC:6C,2020-07-05 17:06:03.059477,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-52
26,DC:A6:32:33:AC:6C,2020-07-05 17:06:04.135032,45477da6-bf03-11ea-98b2-dca63233ac6b,1,1,1,-53
