SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-19 15:28:12.820364,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-74
1,DC:A6:32:33:AC:6C,2020-07-19 15:28:13.586162,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-61
2,DC:A6:32:33:AC:6C,2020-07-19 15:28:14.064259,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-78
3,DC:A6:32:33:AC:6C,2020-07-19 15:28:16.068657,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-76
4,DC:A6:32:33:AC:6C,2020-07-19 15:28:17.025522,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-72
5,DC:A6:32:33:AC:6C,2020-07-19 15:28:18.154968,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-62
6,DC:A6:32:33:AC:6C,2020-07-19 15:28:19.410591,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-61
7,DC:A6:32:33:AC:6C,2020-07-19 15:28:20.507406,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-73
8,DC:A6:32:33:AC:6C,2020-07-19 15:28:21.061206,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-62
9,DC:A6:32:33:AC:6C,2020-07-19 15:28:23.066334,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-71
10,DC:A6:32:33:AC:6C,2020-07-19 15:28:24.015047,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-72
11,DC:A6:32:33:AC:6C,2020-07-19 15:28:25.088111,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-61
12,DC:A6:32:33:AC:6C,2020-07-19 15:28:27.091910,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-61
13,DC:A6:32:33:AC:6C,2020-07-19 15:28:28.010157,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-61
14,DC:A6:32:33:AC:6C,2020-07-19 15:28:29.118897,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-71
15,DC:A6:32:33:AC:6C,2020-07-19 15:28:30.225082,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-72
16,DC:A6:32:33:AC:6C,2020-07-19 15:28:31.688886,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-72
17,DC:A6:32:33:AC:6C,2020-07-19 15:28:32.036305,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-73
18,DC:A6:32:33:AC:6C,2020-07-19 15:28:33.185259,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-73
19,DC:A6:32:33:AC:6C,2020-07-19 15:28:34.066457,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-73
20,DC:A6:32:33:AC:6C,2020-07-19 15:28:35.168958,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-72
21,DC:A6:32:33:AC:6C,2020-07-19 15:28:36.306411,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-73
22,DC:A6:32:33:AC:6C,2020-07-19 15:28:37.027653,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-75
23,DC:A6:32:33:AC:6C,2020-07-19 15:28:38.633469,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-62
24,DC:A6:32:33:AC:6C,2020-07-19 15:28:39.014055,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-62
25,DC:A6:32:33:AC:6C,2020-07-19 15:28:41.019111,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-62
26,DC:A6:32:33:AC:6C,2020-07-19 15:28:42.307160,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-75
27,DC:A6:32:33:AC:6C,2020-07-19 15:28:43.045476,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-61
28,DC:A6:32:33:AC:6C,2020-07-19 15:28:44.325468,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-73
29,DC:A6:32:33:AC:6C,2020-07-19 15:28:45.097858,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-74
30,DC:A6:32:33:AC:6C,2020-07-19 15:28:46.555406,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-62
31,DC:A6:32:33:AC:6C,2020-07-19 15:28:47.092273,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-62
32,DC:A6:32:33:AC:6C,2020-07-19 15:28:48.016801,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-62
33,DC:A6:32:33:AC:6C,2020-07-19 15:28:49.118036,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-62
34,DC:A6:32:33:AC:6C,2020-07-19 15:28:50.215531,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-76
35,DC:A6:32:33:AC:6C,2020-07-19 15:28:51.316733,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-60
36,DC:A6:32:33:AC:6C,2020-07-19 15:28:52.388001,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-74
37,DC:A6:32:33:AC:6C,2020-07-19 15:28:53.121891,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-62
38,DC:A6:32:33:AC:6C,2020-07-19 15:28:54.148112,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-74
39,DC:A6:32:33:AC:6C,2020-07-19 15:28:55.158043,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-73
40,DC:A6:32:33:AC:6C,2020-07-19 15:28:56.615608,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-61
41,DC:A6:32:33:AC:6C,2020-07-19 15:28:57.898166,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-71
42,DC:A6:32:33:AC:6C,2020-07-19 15:28:58.010544,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-72
43,DC:A6:32:33:AC:6C,2020-07-19 15:28:59.088220,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-73
44,DC:A6:32:33:AC:6C,2020-07-19 15:29:00.274392,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-61
45,DC:A6:32:33:AC:6C,2020-07-19 15:29:01.374538,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-72
46,DC:A6:32:33:AC:6C,2020-07-19 15:29:02.654510,fae9a0f6-c9f5-11ea-9f90-dca63233ac6b,1,1,1,-62
