SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-19 15:24:32.655691,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-62
1,DC:A6:32:33:AC:6C,2020-07-19 15:24:33.101603,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-73
2,DC:A6:32:33:AC:6C,2020-07-19 15:24:34.022075,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-72
3,DC:A6:32:33:AC:6C,2020-07-19 15:24:35.186970,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-75
4,DC:A6:32:33:AC:6C,2020-07-19 15:24:36.413195,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-61
5,DC:A6:32:33:AC:6C,2020-07-19 15:24:38.417851,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-71
6,DC:A6:32:33:AC:6C,2020-07-19 15:24:39.133329,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-61
7,DC:A6:32:33:AC:6C,2020-07-19 15:24:40.622034,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-61
8,DC:A6:32:33:AC:6C,2020-07-19 15:24:41.184467,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-61
9,DC:A6:32:33:AC:6C,2020-07-19 15:24:42.100817,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-62
10,DC:A6:32:33:AC:6C,2020-07-19 15:24:43.053248,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-63
11,DC:A6:32:33:AC:6C,2020-07-19 15:24:44.280765,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-80
12,DC:A6:32:33:AC:6C,2020-07-19 15:24:46.285681,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-62
13,DC:A6:32:33:AC:6C,2020-07-19 15:24:48.051857,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-73
14,DC:A6:32:33:AC:6C,2020-07-19 15:24:50.022014,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-62
15,DC:A6:32:33:AC:6C,2020-07-19 15:24:51.060721,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-63
16,DC:A6:32:33:AC:6C,2020-07-19 15:24:52.523185,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-61
17,DC:A6:32:33:AC:6C,2020-07-19 15:24:53.070775,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-78
18,DC:A6:32:33:AC:6C,2020-07-19 15:24:54.073267,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-79
19,DC:A6:32:33:AC:6C,2020-07-19 15:24:56.078212,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-71
20,DC:A6:32:33:AC:6C,2020-07-19 15:24:57.154444,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-72
21,DC:A6:32:33:AC:6C,2020-07-19 15:24:58.010182,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-72
22,DC:A6:32:33:AC:6C,2020-07-19 15:24:59.114584,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-60
23,DC:A6:32:33:AC:6C,2020-07-19 15:25:00.213306,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-72
24,DC:A6:32:33:AC:6C,2020-07-19 15:25:01.101994,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-74
25,DC:A6:32:33:AC:6C,2020-07-19 15:25:02.325833,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-77
26,DC:A6:32:33:AC:6C,2020-07-19 15:25:04.330933,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-75
27,DC:A6:32:33:AC:6C,2020-07-19 15:25:06.335885,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-71
28,DC:A6:32:33:AC:6C,2020-07-19 15:25:07.352136,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-77
29,DC:A6:32:33:AC:6C,2020-07-19 15:25:08.034684,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-63
30,DC:A6:32:33:AC:6C,2020-07-19 15:25:10.039720,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-62
31,DC:A6:32:33:AC:6C,2020-07-19 15:25:12.044693,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-76
32,DC:A6:32:33:AC:6C,2020-07-19 15:25:14.049764,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-75
33,DC:A6:32:33:AC:6C,2020-07-19 15:25:16.054755,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-62
34,DC:A6:32:33:AC:6C,2020-07-19 15:25:17.027166,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-76
35,DC:A6:32:33:AC:6C,2020-07-19 15:25:18.264833,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-76
36,DC:A6:32:33:AC:6C,2020-07-19 15:25:19.811002,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-77
37,DC:A6:32:33:AC:6C,2020-07-19 15:25:20.167188,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-62
38,DC:A6:32:33:AC:6C,2020-07-19 15:25:21.090933,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-77
39,DC:A6:32:33:AC:6C,2020-07-19 15:25:22.191614,77771046-c9f5-11ea-9eef-dca63233ac6b,1,1,1,-77
