SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-19 15:30:53.484115,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-75
1,DC:A6:32:33:AC:6C,2020-07-19 15:30:55.033035,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-76
2,DC:A6:32:33:AC:6C,2020-07-19 15:30:57.037979,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-72
3,DC:A6:32:33:AC:6C,2020-07-19 15:30:58.127925,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
4,DC:A6:32:33:AC:6C,2020-07-19 15:31:00.133117,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-73
5,DC:A6:32:33:AC:6C,2020-07-19 15:31:02.138135,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-73
6,DC:A6:32:33:AC:6C,2020-07-19 15:31:04.142770,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-73
7,DC:A6:32:33:AC:6C,2020-07-19 15:31:05.421850,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-73
8,DC:A6:32:33:AC:6C,2020-07-19 15:31:06.383721,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
9,DC:A6:32:33:AC:6C,2020-07-19 15:31:08.028186,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-62
10,DC:A6:32:33:AC:6C,2020-07-19 15:31:09.488242,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-76
11,DC:A6:32:33:AC:6C,2020-07-19 15:31:10.143147,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
12,DC:A6:32:33:AC:6C,2020-07-19 15:31:11.059459,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-71
13,DC:A6:32:33:AC:6C,2020-07-19 15:31:12.279440,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-73
14,DC:A6:32:33:AC:6C,2020-07-19 15:31:13.796950,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
15,DC:A6:32:33:AC:6C,2020-07-19 15:31:14.097058,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-72
16,DC:A6:32:33:AC:6C,2020-07-19 15:31:16.102079,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
17,DC:A6:32:33:AC:6C,2020-07-19 15:31:17.440767,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
18,DC:A6:32:33:AC:6C,2020-07-19 15:31:19.017134,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-60
19,DC:A6:32:33:AC:6C,2020-07-19 15:31:20.299683,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
20,DC:A6:32:33:AC:6C,2020-07-19 15:31:21.218427,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-76
21,DC:A6:32:33:AC:6C,2020-07-19 15:31:22.308396,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
22,DC:A6:32:33:AC:6C,2020-07-19 15:31:23.049619,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
23,DC:A6:32:33:AC:6C,2020-07-19 15:31:25.054827,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-73
24,DC:A6:32:33:AC:6C,2020-07-19 15:31:26.154102,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-62
25,DC:A6:32:33:AC:6C,2020-07-19 15:31:27.009143,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
26,DC:A6:32:33:AC:6C,2020-07-19 15:31:29.014467,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
27,DC:A6:32:33:AC:6C,2020-07-19 15:31:30.059835,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-74
28,DC:A6:32:33:AC:6C,2020-07-19 15:31:32.064888,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
29,DC:A6:32:33:AC:6C,2020-07-19 15:31:34.069558,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
30,DC:A6:32:33:AC:6C,2020-07-19 15:31:35.078695,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-73
31,DC:A6:32:33:AC:6C,2020-07-19 15:31:37.083783,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-73
32,DC:A6:32:33:AC:6C,2020-07-19 15:31:38.096277,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-75
33,DC:A6:32:33:AC:6C,2020-07-19 15:31:39.112619,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-75
34,DC:A6:32:33:AC:6C,2020-07-19 15:31:40.908166,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
35,DC:A6:32:33:AC:6C,2020-07-19 15:31:41.003701,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-61
36,DC:A6:32:33:AC:6C,2020-07-19 15:31:42.232683,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-71
37,DC:A6:32:33:AC:6C,2020-07-19 15:31:43.224084,5aba0520-c9f6-11ea-8f04-dca63233ac6b,1,1,1,-73
