SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-19 15:26:08.707588,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-61
1,DC:A6:32:33:AC:6C,2020-07-19 15:26:09.215139,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-72
2,DC:A6:32:33:AC:6C,2020-07-19 15:26:10.192868,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-62
3,DC:A6:32:33:AC:6C,2020-07-19 15:26:11.652916,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-61
4,DC:A6:32:33:AC:6C,2020-07-19 15:26:12.490492,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-74
5,DC:A6:32:33:AC:6C,2020-07-19 15:26:13.112629,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-62
6,DC:A6:32:33:AC:6C,2020-07-19 15:26:14.216677,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-63
7,DC:A6:32:33:AC:6C,2020-07-19 15:26:15.324230,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-61
8,DC:A6:32:33:AC:6C,2020-07-19 15:26:16.065066,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-62
9,DC:A6:32:33:AC:6C,2020-07-19 15:26:17.032619,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-62
10,DC:A6:32:33:AC:6C,2020-07-19 15:26:18.253121,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-61
11,DC:A6:32:33:AC:6C,2020-07-19 15:26:19.414185,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-74
12,DC:A6:32:33:AC:6C,2020-07-19 15:26:20.335148,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-73
13,DC:A6:32:33:AC:6C,2020-07-19 15:26:21.613010,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-61
14,DC:A6:32:33:AC:6C,2020-07-19 15:26:22.027678,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-61
15,DC:A6:32:33:AC:6C,2020-07-19 15:26:23.073117,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-62
16,DC:A6:32:33:AC:6C,2020-07-19 15:26:24.535630,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-63
17,DC:A6:32:33:AC:6C,2020-07-19 15:26:25.206869,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-76
18,DC:A6:32:33:AC:6C,2020-07-19 15:26:26.135791,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-76
19,DC:A6:32:33:AC:6C,2020-07-19 15:26:28.034460,b0e6c524-c9f5-11ea-a23c-dca63233ac6b,1,1,1,-75
