SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-01 13:02:15.702659,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-73
1,DC:A6:32:33:AC:6C,2020-07-01 13:02:16.177498,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-74
2,DC:A6:32:33:AC:6C,2020-07-01 13:02:17.147797,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-83
3,DC:A6:32:33:AC:6C,2020-07-01 13:02:19.152814,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-76
4,DC:A6:32:33:AC:6C,2020-07-01 13:02:20.320267,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-75
5,DC:A6:32:33:AC:6C,2020-07-01 13:02:21.025354,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-75
6,DC:A6:32:33:AC:6C,2020-07-01 13:02:22.443428,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-79
7,DC:A6:32:33:AC:6C,2020-07-01 13:02:23.240258,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-82
8,DC:A6:32:33:AC:6C,2020-07-01 13:02:24.120295,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-79
9,DC:A6:32:33:AC:6C,2020-07-01 13:02:25.250368,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-74
10,DC:A6:32:33:AC:6C,2020-07-01 13:02:26.157916,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-75
11,DC:A6:32:33:AC:6C,2020-07-01 13:02:27.487901,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-79
12,DC:A6:32:33:AC:6C,2020-07-01 13:02:28.035326,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-74
13,DC:A6:32:33:AC:6C,2020-07-01 13:02:29.050367,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-74
14,DC:A6:32:33:AC:6C,2020-07-01 13:02:30.055428,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-81
15,DC:A6:32:33:AC:6C,2020-07-01 13:02:31.329222,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-82
16,DC:A6:32:33:AC:6C,2020-07-01 13:02:32.096629,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-74
17,DC:A6:32:33:AC:6C,2020-07-01 13:02:33.017936,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-75
18,DC:A6:32:33:AC:6C,2020-07-01 13:02:34.002978,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-74
19,DC:A6:32:33:AC:6C,2020-07-01 13:02:35.111819,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-80
20,DC:A6:32:33:AC:6C,2020-07-01 13:02:36.206772,9c14ee10-bbbc-11ea-a65a-dca63233ac6b,1,1,1,-76
