SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-05 12:39:24.202700,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-70
1,DC:A6:32:33:AC:6C,2020-07-05 12:39:25.013754,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-71
2,DC:A6:32:33:AC:6C,2020-07-05 12:39:26.370043,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
3,DC:A6:32:33:AC:6C,2020-07-05 12:39:27.203650,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-70
4,DC:A6:32:33:AC:6C,2020-07-05 12:39:28.540028,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-70
5,DC:A6:32:33:AC:6C,2020-07-05 12:39:29.156227,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
6,DC:A6:32:33:AC:6C,2020-07-05 12:39:30.009998,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-72
7,DC:A6:32:33:AC:6C,2020-07-05 12:39:31.553783,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-70
8,DC:A6:32:33:AC:6C,2020-07-05 12:39:32.019956,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
9,DC:A6:32:33:AC:6C,2020-07-05 12:39:33.288762,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-70
10,DC:A6:32:33:AC:6C,2020-07-05 12:39:34.112414,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-70
11,DC:A6:32:33:AC:6C,2020-07-05 12:39:35.482561,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-71
12,DC:A6:32:33:AC:6C,2020-07-05 12:39:36.701233,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
13,DC:A6:32:33:AC:6C,2020-07-05 12:39:37.103662,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-70
14,DC:A6:32:33:AC:6C,2020-07-05 12:39:38.137507,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-72
15,DC:A6:32:33:AC:6C,2020-07-05 12:39:39.295068,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
16,DC:A6:32:33:AC:6C,2020-07-05 12:39:40.693771,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-71
17,DC:A6:32:33:AC:6C,2020-07-05 12:39:41.229994,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
18,DC:A6:32:33:AC:6C,2020-07-05 12:39:42.013692,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
19,DC:A6:32:33:AC:6C,2020-07-05 12:39:43.233758,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-71
20,DC:A6:32:33:AC:6C,2020-07-05 12:39:44.247559,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-74
21,DC:A6:32:33:AC:6C,2020-07-05 12:39:45.192500,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-72
22,DC:A6:32:33:AC:6C,2020-07-05 12:39:46.079946,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-71
23,DC:A6:32:33:AC:6C,2020-07-05 12:39:47.773800,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
24,DC:A6:32:33:AC:6C,2020-07-05 12:39:48.299954,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-67
25,DC:A6:32:33:AC:6C,2020-07-05 12:39:49.061200,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-71
26,DC:A6:32:33:AC:6C,2020-07-05 12:39:51.025661,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-74
27,DC:A6:32:33:AC:6C,2020-07-05 12:39:52.848843,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-70
28,DC:A6:32:33:AC:6C,2020-07-05 12:39:53.013109,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-70
29,DC:A6:32:33:AC:6C,2020-07-05 12:39:54.125660,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-70
30,DC:A6:32:33:AC:6C,2020-07-05 12:39:55.410108,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
31,DC:A6:32:33:AC:6C,2020-07-05 12:39:56.018119,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
32,DC:A6:32:33:AC:6C,2020-07-05 12:39:57.293752,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-73
33,DC:A6:32:33:AC:6C,2020-07-05 12:39:58.336327,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
34,DC:A6:32:33:AC:6C,2020-07-05 12:39:59.132573,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-69
35,DC:A6:32:33:AC:6C,2020-07-05 12:40:00.110102,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-71
36,DC:A6:32:33:AC:6C,2020-07-05 12:40:01.028431,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-70
37,DC:A6:32:33:AC:6C,2020-07-05 12:40:02.063840,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-72
38,DC:A6:32:33:AC:6C,2020-07-05 12:40:03.160094,144487c8-bede-11ea-a3bc-dca63233ac6b,1,1,1,-72
