SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-16 22:11:25.656917,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-70
1,DC:A6:32:33:AC:6C,2020-07-16 22:11:26.032624,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-77
2,DC:A6:32:33:AC:6C,2020-07-16 22:11:27.344387,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-66
3,DC:A6:32:33:AC:6C,2020-07-16 22:11:28.047616,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-67
4,DC:A6:32:33:AC:6C,2020-07-16 22:11:29.056253,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-87
5,DC:A6:32:33:AC:6C,2020-07-16 22:11:31.062032,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-76
6,DC:A6:32:33:AC:6C,2020-07-16 22:11:33.067685,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-69
7,DC:A6:32:33:AC:6C,2020-07-16 22:11:34.218848,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-68
8,DC:A6:32:33:AC:6C,2020-07-16 22:11:35.035729,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-66
9,DC:A6:32:33:AC:6C,2020-07-16 22:11:36.119256,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-63
10,DC:A6:32:33:AC:6C,2020-07-16 22:11:38.124792,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-81
11,DC:A6:32:33:AC:6C,2020-07-16 22:11:40.130246,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-73
12,DC:A6:32:33:AC:6C,2020-07-16 22:11:42.004150,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-71
13,DC:A6:32:33:AC:6C,2020-07-16 22:11:43.013649,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-71
14,DC:A6:32:33:AC:6C,2020-07-16 22:11:44.042019,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-80
15,DC:A6:32:33:AC:6C,2020-07-16 22:11:45.045226,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-73
16,DC:A6:32:33:AC:6C,2020-07-16 22:11:46.115964,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-73
17,DC:A6:32:33:AC:6C,2020-07-16 22:11:47.648270,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-70
18,DC:A6:32:33:AC:6C,2020-07-16 22:11:48.171142,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-69
19,DC:A6:32:33:AC:6C,2020-07-16 22:11:49.181956,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-77
20,DC:A6:32:33:AC:6C,2020-07-16 22:11:51.065003,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-80
21,DC:A6:32:33:AC:6C,2020-07-16 22:11:52.022462,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-78
22,DC:A6:32:33:AC:6C,2020-07-16 22:11:54.011133,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-76
23,DC:A6:32:33:AC:6C,2020-07-16 22:11:56.016214,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-74
24,DC:A6:32:33:AC:6C,2020-07-16 22:11:58.021180,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-72
25,DC:A6:32:33:AC:6C,2020-07-16 22:12:00.027352,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-71
26,DC:A6:32:33:AC:6C,2020-07-16 22:12:01.147167,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-76
27,DC:A6:32:33:AC:6C,2020-07-16 22:12:02.188393,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-69
28,DC:A6:32:33:AC:6C,2020-07-16 22:12:03.822457,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-73
29,DC:A6:32:33:AC:6C,2020-07-16 22:12:04.007388,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-75
30,DC:A6:32:33:AC:6C,2020-07-16 22:12:05.431310,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-73
31,DC:A6:32:33:AC:6C,2020-07-16 22:12:06.172946,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-79
32,DC:A6:32:33:AC:6C,2020-07-16 22:12:08.028919,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-88
33,DC:A6:32:33:AC:6C,2020-07-16 22:12:09.392099,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-71
34,DC:A6:32:33:AC:6C,2020-07-16 22:12:10.337535,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-68
35,DC:A6:32:33:AC:6C,2020-07-16 22:12:11.241614,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-68
36,DC:A6:32:33:AC:6C,2020-07-16 22:12:12.282092,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-77
37,DC:A6:32:33:AC:6C,2020-07-16 22:12:14.286921,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-72
38,DC:A6:32:33:AC:6C,2020-07-16 22:12:15.567362,cd8b1240-c7d2-11ea-9955-dca63233ac6b,1,1,1,-80
