SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-16 22:15:46.281886,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-62
1,DC:A6:32:33:AC:6C,2020-07-16 22:15:47.119321,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-73
2,DC:A6:32:33:AC:6C,2020-07-16 22:15:48.901565,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-62
3,DC:A6:32:33:AC:6C,2020-07-16 22:15:49.008301,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-67
4,DC:A6:32:33:AC:6C,2020-07-16 22:15:50.174815,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-64
5,DC:A6:32:33:AC:6C,2020-07-16 22:15:51.599008,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-64
6,DC:A6:32:33:AC:6C,2020-07-16 22:15:52.040200,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-58
7,DC:A6:32:33:AC:6C,2020-07-16 22:15:53.730633,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-62
8,DC:A6:32:33:AC:6C,2020-07-16 22:15:54.260553,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-70
9,DC:A6:32:33:AC:6C,2020-07-16 22:15:55.171975,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-62
10,DC:A6:32:33:AC:6C,2020-07-16 22:15:56.205903,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-64
11,DC:A6:32:33:AC:6C,2020-07-16 22:15:57.181251,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-67
12,DC:A6:32:33:AC:6C,2020-07-16 22:15:58.101314,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-77
13,DC:A6:32:33:AC:6C,2020-07-16 22:15:59.749217,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-64
14,DC:A6:32:33:AC:6C,2020-07-16 22:16:00.115353,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-67
15,DC:A6:32:33:AC:6C,2020-07-16 22:16:01.012729,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-65
16,DC:A6:32:33:AC:6C,2020-07-16 22:16:02.244530,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-66
17,DC:A6:32:33:AC:6C,2020-07-16 22:16:04.249946,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-64
18,DC:A6:32:33:AC:6C,2020-07-16 22:16:05.028053,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-65
19,DC:A6:32:33:AC:6C,2020-07-16 22:16:06.097607,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-65
20,DC:A6:32:33:AC:6C,2020-07-16 22:16:08.005393,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-64
21,DC:A6:32:33:AC:6C,2020-07-16 22:16:09.083260,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-68
22,DC:A6:32:33:AC:6C,2020-07-16 22:16:11.088740,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-68
23,DC:A6:32:33:AC:6C,2020-07-16 22:16:12.033220,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-64
24,DC:A6:32:33:AC:6C,2020-07-16 22:16:14.038010,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-66
25,DC:A6:32:33:AC:6C,2020-07-16 22:16:15.133122,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-71
26,DC:A6:32:33:AC:6C,2020-07-16 22:16:16.782283,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-71
27,DC:A6:32:33:AC:6C,2020-07-16 22:16:17.049745,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-64
28,DC:A6:32:33:AC:6C,2020-07-16 22:16:19.055245,6a6a54a4-c7d3-11ea-a1d1-dca63233ac6b,1,1,1,-63
