SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AC:6C,2020-07-16 22:30:25.511168,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-68
1,DC:A6:32:33:AC:6C,2020-07-16 22:30:26.218926,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-73
2,DC:A6:32:33:AC:6C,2020-07-16 22:30:27.140035,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-68
3,DC:A6:32:33:AC:6C,2020-07-16 22:30:28.039888,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-75
4,DC:A6:32:33:AC:6C,2020-07-16 22:30:30.046268,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-85
5,DC:A6:32:33:AC:6C,2020-07-16 22:30:31.255585,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-77
6,DC:A6:32:33:AC:6C,2020-07-16 22:30:32.257097,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-76
7,DC:A6:32:33:AC:6C,2020-07-16 22:30:33.090166,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-71
8,DC:A6:32:33:AC:6C,2020-07-16 22:30:34.046339,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-67
9,DC:A6:32:33:AC:6C,2020-07-16 22:30:35.147009,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-79
10,DC:A6:32:33:AC:6C,2020-07-16 22:30:36.789463,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-79
11,DC:A6:32:33:AC:6C,2020-07-16 22:30:37.128012,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-74
12,DC:A6:32:33:AC:6C,2020-07-16 22:30:38.116832,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-71
13,DC:A6:32:33:AC:6C,2020-07-16 22:30:39.488082,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-77
14,DC:A6:32:33:AC:6C,2020-07-16 22:30:40.134276,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-71
15,DC:A6:32:33:AC:6C,2020-07-16 22:30:41.405513,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-73
16,DC:A6:32:33:AC:6C,2020-07-16 22:30:42.358990,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-68
17,DC:A6:32:33:AC:6C,2020-07-16 22:30:43.246384,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-79
18,DC:A6:32:33:AC:6C,2020-07-16 22:30:44.350712,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-76
19,DC:A6:32:33:AC:6C,2020-07-16 22:30:45.028747,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-74
20,DC:A6:32:33:AC:6C,2020-07-16 22:30:46.178385,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-74
21,DC:A6:32:33:AC:6C,2020-07-16 22:30:47.010530,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-86
22,DC:A6:32:33:AC:6C,2020-07-16 22:30:48.018624,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-91
23,DC:A6:32:33:AC:6C,2020-07-16 22:30:49.052311,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-82
24,DC:A6:32:33:AC:6C,2020-07-16 22:30:50.748125,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-78
25,DC:A6:32:33:AC:6C,2020-07-16 22:30:51.003011,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-85
26,DC:A6:32:33:AC:6C,2020-07-16 22:30:52.248401,75fbbd9c-c7d5-11ea-899f-dca63233ac6b,1,1,1,-73
